blueprintTypeID,activity,typeID,quantity
37346,4,20415,4
37346,4,20416,4
37346,0,25600,24000
37346,0,25601,120000
37346,0,25603,120000
37346,0,25588,240000
37346,0,25592,240000
37346,0,25593,240000
37346,0,25596,240000
37346,0,25597,240000
37346,0,25599,240000
37346,0,25602,240000
37347,4,20415,2
37347,4,20416,2
37347,0,25600,80
37347,0,25601,400
37347,0,25603,400
37347,0,25588,1600
37347,0,25592,1600
37347,0,25593,1600
37347,0,25596,1600
37347,0,25597,1600
37347,0,25599,1600
37347,0,25602,1600
37348,1,11459,1
37348,1,3812,5
37348,0,11478,1
37348,0,25619,8
37348,0,25620,8
37348,0,25622,8
37348,0,25607,700
37348,0,25611,700
37348,0,25612,700
37348,0,25615,700
37348,0,25616,700
37348,0,25618,700
37348,0,25621,1300
37348,2,11459,1
37348,2,9836,2
37348,2,3814,4
37348,3,11459,1
37348,3,9836,2
37348,3,3814,4
37349,4,20415,2
37349,4,20416,2
37349,0,25600,80
37349,0,25601,400
37349,0,25603,400
37349,0,25588,1600
37349,0,25592,1600
37349,0,25593,1600
37349,0,25596,1600
37349,0,25597,1600
37349,0,25599,1600
37349,0,25602,1600
37350,1,11459,1
37350,1,3812,5
37350,0,11478,1
37350,0,25619,8
37350,0,25620,8
37350,0,25622,8
37350,0,25607,700
37350,0,25611,700
37350,0,25612,700
37350,0,25615,700
37350,0,25616,700
37350,0,25618,700
37350,0,25621,1300
37350,2,11459,1
37350,2,9836,2
37350,2,3814,4
37350,3,11459,1
37350,3,9836,2
37350,3,3814,4
37351,1,11459,1
37351,1,3812,5
37351,0,11478,1
37351,0,25619,8
37351,0,25620,8
37351,0,25622,8
37351,0,25607,700
37351,0,25611,700
37351,0,25612,700
37351,0,25615,700
37351,0,25616,700
37351,0,25618,700
37351,0,25621,1300
37351,2,11459,1
37351,2,9836,2
37351,2,3814,4
37351,3,11459,1
37351,3,9836,2
37351,3,3814,4
37352,4,20418,2
37352,4,20419,2
37352,0,25600,80
37352,0,25601,400
37352,0,25603,400
37352,0,25588,1600
37352,0,25592,1600
37352,0,25593,1600
37352,0,25596,1600
37352,0,25597,1600
37352,0,25599,1600
37352,0,25602,1600
37353,1,11466,1
37353,1,3812,5
37353,0,11481,1
37353,0,25619,8
37353,0,25620,8
37353,0,25622,8
37353,0,25607,700
37353,0,25611,700
37353,0,25612,700
37353,0,25615,700
37353,0,25616,700
37353,0,25618,700
37353,0,25621,1300
37353,2,11466,1
37353,2,9836,2
37353,2,3814,4
37353,3,11466,1
37353,3,9836,2
37353,3,3814,4
37354,4,20418,2
37354,4,20419,2
37354,0,25600,80
37354,0,25601,400
37354,0,25603,400
37354,0,25588,1600
37354,0,25592,1600
37354,0,25593,1600
37354,0,25596,1600
37354,0,25597,1600
37354,0,25599,1600
37354,0,25602,1600
37355,1,11466,1
37355,1,3812,5
37355,0,11481,1
37355,0,25617,8
37355,0,25601,14
37355,0,25609,14
37355,0,25610,250
37355,0,25613,250
37355,0,25623,250
37355,0,25611,1200
37355,0,25612,1200
37355,0,25616,1200
37355,0,25618,1200
37355,2,11466,1
37355,2,9836,2
37355,2,3814,4
37355,3,11466,1
37355,3,9836,2
37355,3,3814,4
37356,4,20418,2
37356,4,20419,2
37356,0,25600,80
37356,0,25601,400
37356,0,25603,400
37356,0,25588,1600
37356,0,25592,1600
37356,0,25593,1600
37356,0,25596,1600
37356,0,25597,1600
37356,0,25599,1600
37356,0,25602,1600
37357,1,11466,1
37357,1,3812,5
37357,0,11481,1
37357,0,25617,8
37357,0,25601,14
37357,0,25609,14
37357,0,25610,250
37357,0,25613,250
37357,0,25623,250
37357,0,25611,1200
37357,0,25612,1200
37357,0,25616,1200
37357,0,25618,1200
37357,2,11466,1
37357,2,9836,2
37357,2,3814,4
37357,3,11466,1
37357,3,9836,2
37357,3,3814,4
37358,4,20418,3
37358,4,20419,3
37358,0,25600,1000
37358,0,25601,5000
37358,0,25603,5000
37358,0,25588,20000
37358,0,25592,20000
37358,0,25593,20000
37358,0,25596,20000
37358,0,25597,20000
37358,0,25599,20000
37358,0,25602,20000
37359,1,11466,1
37359,1,3812,10
37359,0,11481,1
37359,0,25620,120
37359,0,25622,120
37359,0,25619,150
37359,0,25607,10500
37359,0,25611,10500
37359,0,25612,10500
37359,0,25615,10500
37359,0,25616,10500
37359,0,25618,10500
37359,0,25621,19500
37359,2,11466,1
37359,2,9836,4
37359,2,3814,8
37359,3,11466,1
37359,3,9836,4
37359,3,3814,8
37360,4,20415,3
37360,4,20416,3
37360,0,25600,1000
37360,0,25601,5000
37360,0,25603,5000
37360,0,25588,20000
37360,0,25592,20000
37360,0,25593,20000
37360,0,25596,20000
37360,0,25597,20000
37360,0,25599,20000
37360,0,25602,20000
37361,1,11459,1
37361,1,3812,10
37361,0,11478,1
37361,0,25620,120
37361,0,25622,120
37361,0,25619,150
37361,0,25607,10500
37361,0,25611,10500
37361,0,25612,10500
37361,0,25615,10500
37361,0,25616,10500
37361,0,25618,10500
37361,0,25621,19500
37361,2,11459,1
37361,2,9836,4
37361,2,3814,8
37361,3,11459,1
37361,3,9836,4
37361,3,3814,8
37364,4,20412,3
37364,4,20414,3
37364,0,25600,1000
37364,0,25601,5000
37364,0,25603,5000
37364,0,25588,20000
37364,0,25592,20000
37364,0,25593,20000
37364,0,25596,20000
37364,0,25597,20000
37364,0,25599,20000
37364,0,25602,20000
37365,1,11746,1
37365,1,3812,10
37365,0,11475,1
37365,0,25620,120
37365,0,25622,120
37365,0,25619,150
37365,0,25607,10500
37365,0,25611,10500
37365,0,25612,10500
37365,0,25615,10500
37365,0,25616,10500
37365,0,25618,10500
37365,0,25621,19500
37365,2,11746,1
37365,2,9836,4
37365,2,3814,8
37365,3,11746,1
37365,3,9836,4
37365,3,3814,8
37366,4,20412,3
37366,4,20414,3
37366,0,25600,1000
37366,0,25601,5000
37366,0,25603,5000
37366,0,25588,20000
37366,0,25592,20000
37366,0,25593,20000
37366,0,25596,20000
37366,0,25597,20000
37366,0,25599,20000
37366,0,25602,20000
37367,1,11746,1
37367,1,3812,10
37367,0,11475,1
37367,0,25620,120
37367,0,25622,120
37367,0,25619,150
37367,0,25607,10500
37367,0,25611,10500
37367,0,25612,10500
37367,0,25615,10500
37367,0,25616,10500
37367,0,25618,10500
37367,0,25621,19500
37367,2,11746,1
37367,2,9836,4
37367,2,3814,8
37367,3,11746,1
37367,3,9836,4
37367,3,3814,8
37368,4,20412,3
37368,4,20414,3
37368,0,25600,1000
37368,0,25601,5000
37368,0,25603,5000
37368,0,25588,20000
37368,0,25592,20000
37368,0,25593,20000
37368,0,25596,20000
37368,0,25597,20000
37368,0,25599,20000
37368,0,25602,20000
37369,1,11746,1
37369,1,3812,10
37369,0,11475,1
37369,0,25620,120
37369,0,25622,120
37369,0,25619,150
37369,0,25607,10500
37369,0,25611,10500
37369,0,25612,10500
37369,0,25615,10500
37369,0,25616,10500
37369,0,25618,10500
37369,0,25621,19500
37369,2,11746,1
37369,2,9836,4
37369,2,3814,8
37369,3,11746,1
37369,3,9836,4
37369,3,3814,8
37370,4,20412,3
37370,4,20414,3
37370,0,25600,1000
37370,0,25601,5000
37370,0,25603,5000
37370,0,25588,20000
37370,0,25592,20000
37370,0,25593,20000
37370,0,25596,20000
37370,0,25597,20000
37370,0,25599,20000
37370,0,25602,20000
37371,1,11746,1
37371,1,3812,10
37371,0,11475,1
37371,0,25620,120
37371,0,25622,120
37371,0,25619,150
37371,0,25607,10500
37371,0,25611,10500
37371,0,25612,10500
37371,0,25615,10500
37371,0,25616,10500
37371,0,25618,10500
37371,0,25621,19500
37371,2,11746,1
37371,2,9836,4
37371,2,3814,8
37371,3,11746,1
37371,3,9836,4
37371,3,3814,8
37372,4,20418,4
37372,4,20419,4
37372,0,25600,12000
37372,0,25601,60000
37372,0,25603,60000
37372,0,25588,240000
37372,0,25592,240000
37372,0,25593,240000
37372,0,25596,240000
37372,0,25597,240000
37372,0,25599,240000
37372,0,25602,240000
37373,1,11466,1
37373,1,3812,50
37373,0,11481,1
37373,0,25619,2400
37373,0,25620,2400
37373,0,25622,2400
37373,0,25607,210000
37373,0,25611,210000
37373,0,25612,210000
37373,0,25615,210000
37373,0,25616,210000
37373,0,25618,210000
37373,0,25621,390000
37373,2,11466,1
37373,2,9836,8
37373,2,3814,16
37373,3,11466,1
37373,3,9836,8
37373,3,3814,16
37374,4,20415,4
37374,4,20416,4
37374,0,25600,12000
37374,0,25601,60000
37374,0,25603,60000
37374,0,25588,240000
37374,0,25592,240000
37374,0,25593,240000
37374,0,25596,240000
37374,0,25597,240000
37374,0,25599,240000
37374,0,25602,240000
37375,1,11459,1
37375,1,3812,50
37375,0,11478,1
37375,0,25619,2400
37375,0,25620,2400
37375,0,25622,2400
37375,0,25607,210000
37375,0,25611,210000
37375,0,25612,210000
37375,0,25615,210000
37375,0,25616,210000
37375,0,25618,210000
37375,0,25621,390000
37375,2,11459,1
37375,2,9836,8
37375,2,3814,16
37375,3,11459,1
37375,3,9836,8
37375,3,3814,16
37376,4,20418,4
37376,4,20419,4
37376,0,25598,36000
37376,0,25590,72000
37376,0,25601,108000
37376,0,25591,120000
37376,0,25592,120000
37376,0,25593,120000
37376,0,25594,120000
37376,0,25597,120000
37376,0,25599,120000
37376,0,25604,120000
37377,1,11466,10
37377,1,3812,50
37377,0,11475,1
37377,0,25617,2000
37377,0,25609,2500
37377,0,25620,3500
37377,0,25610,25000
37377,0,25613,25000
37377,0,25623,25000
37377,0,25616,125000
37377,0,25611,150000
37377,0,25612,150000
37377,0,25618,150000
37377,2,11466,4
37377,2,9836,8
37377,2,3814,16
37377,3,11466,4
37377,3,9836,8
37377,3,3814,16
37378,4,20420,2
37378,4,20423,2
37378,0,25595,130
37378,0,25606,400
37378,0,25588,600
37378,0,25589,600
37378,0,25591,600
37378,0,25594,600
37378,0,25596,600
37378,0,25597,600
37378,0,25602,600
37378,0,25604,600
37379,1,11464,1
37379,1,3812,5
37379,0,11486,1
37379,0,25608,4
37379,0,25614,4
37379,0,25625,4
37379,0,25610,100
37379,0,25613,100
37379,0,25621,100
37379,0,25623,100
37379,0,25607,750
37379,0,25615,750
37379,0,25616,750
37379,2,11464,1
37379,2,9836,2
37379,2,3814,4
37379,3,11464,1
37379,3,9836,2
37379,3,3814,4
37380,4,20420,2
37380,4,20423,2
37380,0,25595,130
37380,0,25606,400
37380,0,25588,600
37380,0,25589,600
37380,0,25591,600
37380,0,25594,600
37380,0,25596,600
37380,0,25597,600
37380,0,25602,600
37380,0,25604,600
37381,1,11464,1
37381,1,3812,5
37381,0,11486,1
37381,0,25608,4
37381,0,25614,4
37381,0,25625,4
37381,0,25610,100
37381,0,25613,100
37381,0,25621,100
37381,0,25623,100
37381,0,25607,750
37381,0,25615,750
37381,0,25616,750
37381,2,11464,1
37381,2,9836,2
37381,2,3814,4
37381,3,11464,1
37381,3,9836,2
37381,3,3814,4
37382,4,20411,2
37382,4,20414,2
37382,0,25595,130
37382,0,25606,400
37382,0,25588,600
37382,0,25589,600
37382,0,25591,600
37382,0,25594,600
37382,0,25596,600
37382,0,25597,600
37382,0,25602,600
37382,0,25604,600
37383,1,11458,1
37383,1,3812,5
37383,0,11482,1
37383,0,25608,4
37383,0,25614,4
37383,0,25625,4
37383,0,25610,100
37383,0,25613,100
37383,0,25621,100
37383,0,25623,100
37383,0,25607,750
37383,0,25615,750
37383,0,25616,750
37383,2,11458,1
37383,2,9836,2
37383,2,3814,4
37383,3,11458,1
37383,3,9836,2
37383,3,3814,4
37384,4,20411,2
37384,4,20414,2
37384,0,25595,130
37384,0,25606,400
37384,0,25588,600
37384,0,25589,600
37384,0,25591,600
37384,0,25594,600
37384,0,25596,600
37384,0,25597,600
37384,0,25602,600
37384,0,25604,600
37385,1,11458,1
37385,1,3812,5
37385,0,11482,1
37385,0,25608,4
37385,0,25614,4
37385,0,25625,4
37385,0,25610,100
37385,0,25613,100
37385,0,25621,100
37385,0,25623,100
37385,0,25607,750
37385,0,25615,750
37385,0,25616,750
37385,2,11458,1
37385,2,9836,2
37385,2,3814,4
37385,3,11458,1
37385,3,9836,2
37385,3,3814,4
37386,4,20418,2
37386,4,20419,2
37386,0,25595,130
37386,0,25606,400
37386,0,25588,600
37386,0,25589,600
37386,0,25591,600
37386,0,25594,600
37386,0,25596,600
37386,0,25597,600
37386,0,25602,600
37386,0,25604,600
37387,1,11466,1
37387,1,3812,5
37387,0,11481,1
37387,0,25608,4
37387,0,25614,4
37387,0,25625,4
37387,0,25610,100
37387,0,25613,100
37387,0,25621,100
37387,0,25623,100
37387,0,25607,750
37387,0,25615,750
37387,0,25616,750
37387,2,11466,1
37387,2,9836,2
37387,2,3814,4
37387,3,11466,1
37387,3,9836,2
37387,3,3814,4
37388,4,20418,2
37388,4,20419,2
37388,0,25595,130
37388,0,25606,400
37388,0,25588,600
37388,0,25589,600
37388,0,25591,600
37388,0,25594,600
37388,0,25596,600
37388,0,25597,600
37388,0,25602,600
37388,0,25604,600
37389,1,11466,1
37389,1,3812,5
37389,0,11481,1
37389,0,25608,4
37389,0,25614,4
37389,0,25625,4
37389,0,25610,100
37389,0,25613,100
37389,0,25621,100
37389,0,25623,100
37389,0,25607,750
37389,0,25615,750
37389,0,25616,750
37389,2,11466,1
37389,2,9836,2
37389,2,3814,4
37389,3,11466,1
37389,3,9836,2
37389,3,3814,4
37390,4,20411,2
37390,4,20414,2
37390,0,25595,130
37390,0,25606,400
37390,0,25588,600
37390,0,25589,600
37390,0,25591,600
37390,0,25594,600
37390,0,25596,600
37390,0,25597,600
37390,0,25602,600
37390,0,25604,600
37391,1,11458,1
37391,1,3812,5
37391,0,11483,1
37391,0,25608,4
37391,0,25614,4
37391,0,25625,4
37391,0,25610,100
37391,0,25613,100
37391,0,25621,100
37391,0,25623,100
37391,0,25607,750
37391,0,25615,750
37391,0,25616,750
37391,2,11458,1
37391,2,9836,2
37391,2,3814,4
37391,3,11458,1
37391,3,9836,2
37391,3,3814,4
37392,4,20411,2
37392,4,20414,2
37392,0,25595,130
37392,0,25606,400
37392,0,25588,600
37392,0,25589,600
37392,0,25591,600
37392,0,25594,600
37392,0,25596,600
37392,0,25597,600
37392,0,25602,600
37392,0,25604,600
37393,1,11458,1
37393,1,3812,5
37393,0,11483,1
37393,0,25608,4
37393,0,25614,4
37393,0,25625,4
37393,0,25610,100
37393,0,25613,100
37393,0,25621,100
37393,0,25623,100
37393,0,25607,750
37393,0,25615,750
37393,0,25616,750
37393,2,11458,1
37393,2,9836,2
37393,2,3814,4
37393,3,11458,1
37393,3,9836,2
37393,3,3814,4
37394,4,20417,2
37394,4,20418,2
37394,0,25595,130
37394,0,25606,400
37394,0,25588,600
37394,0,25589,600
37394,0,25591,600
37394,0,25594,600
37394,0,25596,600
37394,0,25597,600
37394,0,25602,600
37394,0,25604,600
37395,1,11463,1
37395,1,3812,5
37395,0,11483,1
37395,0,25608,4
37395,0,25614,4
37395,0,25625,4
37395,0,25610,100
37395,0,25613,100
37395,0,25621,100
37395,0,25623,100
37395,0,25607,750
37395,0,25615,750
37395,0,25616,750
37395,2,11463,1
37395,2,9836,2
37395,2,3814,4
37395,3,11463,1
37395,3,9836,2
37395,3,3814,4
37396,4,20417,2
37396,4,20418,2
37396,0,25595,130
37396,0,25606,400
37396,0,25588,600
37396,0,25589,600
37396,0,25591,600
37396,0,25594,600
37396,0,25596,600
37396,0,25597,600
37396,0,25602,600
37396,0,25604,600
37397,1,11463,1
37397,1,3812,5
37397,0,11483,1
37397,0,25608,4
37397,0,25614,4
37397,0,25625,4
37397,0,25610,100
37397,0,25613,100
37397,0,25621,100
37397,0,25623,100
37397,0,25607,750
37397,0,25615,750
37397,0,25616,750
37397,2,11463,1
37397,2,9836,2
37397,2,3814,4
37397,3,11463,1
37397,3,9836,2
37397,3,3814,4
37398,4,20171,2
37398,4,20424,2
37398,0,25595,130
37398,0,25606,400
37398,0,25588,600
37398,0,25589,600
37398,0,25591,600
37398,0,25594,600
37398,0,25596,600
37398,0,25597,600
37398,0,25602,600
37398,0,25604,600
37399,1,11462,1
37399,1,3812,5
37399,0,11485,1
37399,0,25608,4
37399,0,25614,4
37399,0,25625,4
37399,0,25610,100
37399,0,25613,100
37399,0,25621,100
37399,0,25623,100
37399,0,25607,750
37399,0,25615,750
37399,0,25616,750
37399,2,11462,1
37399,2,9836,2
37399,2,3814,4
37399,3,11462,1
37399,3,9836,2
37399,3,3814,4
37400,4,20171,2
37400,4,20424,2
37400,0,25595,130
37400,0,25606,400
37400,0,25588,600
37400,0,25589,600
37400,0,25591,600
37400,0,25594,600
37400,0,25596,600
37400,0,25597,600
37400,0,25602,600
37400,0,25604,600
37401,1,11462,1
37401,1,3812,5
37401,0,11485,1
37401,0,25608,4
37401,0,25614,4
37401,0,25625,4
37401,0,25610,100
37401,0,25613,100
37401,0,25621,100
37401,0,25623,100
37401,0,25607,750
37401,0,25615,750
37401,0,25616,750
37401,2,11462,1
37401,2,9836,2
37401,2,3814,4
37401,3,11462,1
37401,3,9836,2
37401,3,3814,4
37402,4,20171,2
37402,4,20414,2
37402,0,25595,130
37402,0,25606,400
37402,0,25588,600
37402,0,25589,600
37402,0,25591,600
37402,0,25594,600
37402,0,25596,600
37402,0,25597,600
37402,0,25602,600
37402,0,25604,600
37403,1,11462,1
37403,1,3812,5
37403,0,11485,1
37403,0,25608,4
37403,0,25614,4
37403,0,25625,4
37403,0,25610,100
37403,0,25613,100
37403,0,25621,100
37403,0,25623,100
37403,0,25607,750
37403,0,25615,750
37403,0,25616,750
37403,2,11462,1
37403,2,9836,2
37403,2,3814,4
37403,3,11462,1
37403,3,9836,2
37403,3,3814,4
37404,4,20171,2
37404,4,20424,2
37404,0,25595,130
37404,0,25606,400
37404,0,25588,600
37404,0,25589,600
37404,0,25591,600
37404,0,25594,600
37404,0,25596,600
37404,0,25597,600
37404,0,25602,600
37404,0,25604,600
37405,1,11462,1
37405,1,3812,5
37405,0,11485,1
37405,0,25608,4
37405,0,25614,4
37405,0,25625,4
37405,0,25610,100
37405,0,25613,100
37405,0,25621,100
37405,0,25623,100
37405,0,25607,750
37405,0,25615,750
37405,0,25616,750
37405,2,11462,1
37405,2,9836,2
37405,2,3814,4
37405,3,11462,1
37405,3,9836,2
37405,3,3814,4
37406,4,20171,2
37406,4,20414,2
37406,0,25595,130
37406,0,25606,400
37406,0,25588,600
37406,0,25589,600
37406,0,25591,600
37406,0,25594,600
37406,0,25596,600
37406,0,25597,600
37406,0,25602,600
37406,0,25604,600
37407,1,11462,1
37407,1,3812,5
37407,0,11485,1
37407,0,25608,4
37407,0,25614,4
37407,0,25625,4
37407,0,25610,100
37407,0,25613,100
37407,0,25621,100
37407,0,25623,100
37407,0,25607,750
37407,0,25615,750
37407,0,25616,750
37407,2,11462,1
37407,2,9836,2
37407,2,3814,4
37407,3,11462,1
37407,3,9836,2
37407,3,3814,4
37408,4,20171,2
37408,4,20424,2
37408,0,25595,130
37408,0,25606,400
37408,0,25588,600
37408,0,25589,600
37408,0,25591,600
37408,0,25594,600
37408,0,25596,600
37408,0,25597,600
37408,0,25602,600
37408,0,25604,600
37409,1,11462,1
37409,1,3812,5
37409,0,11485,1
37409,0,25608,4
37409,0,25614,4
37409,0,25625,4
37409,0,25610,100
37409,0,25613,100
37409,0,25621,100
37409,0,25623,100
37409,0,25607,750
37409,0,25615,750
37409,0,25616,750
37409,2,11462,1
37409,2,9836,2
37409,2,3814,4
37409,3,11462,1
37409,3,9836,2
37409,3,3814,4
37410,4,20420,3
37410,4,20423,3
37410,0,25595,1625
37410,0,25606,5000
37410,0,25588,7500
37410,0,25589,7500
37410,0,25591,7500
37410,0,25594,7500
37410,0,25596,7500
37410,0,25597,7500
37410,0,25602,7500
37410,0,25604,7500
37411,1,11464,1
37411,1,3812,10
37411,0,11486,1
37411,0,25608,60
37411,0,25614,60
37411,0,25625,60
37411,0,25610,1500
37411,0,25613,1500
37411,0,25621,1500
37411,0,25623,1500
37411,0,25607,11250
37411,0,25615,11250
37411,0,25616,11250
37411,2,11464,1
37411,2,9836,4
37411,2,3814,8
37411,3,11464,1
37411,3,9836,4
37411,3,3814,8
37413,4,20411,3
37413,4,20414,3
37413,0,25595,1625
37413,0,25606,5000
37413,0,25588,7500
37413,0,25589,7500
37413,0,25591,7500
37413,0,25594,7500
37413,0,25596,7500
37413,0,25597,7500
37413,0,25602,7500
37413,0,25604,7500
37414,1,11458,1
37414,1,3812,10
37414,0,11482,1
37414,0,25608,60
37414,0,25614,60
37414,0,25625,60
37414,0,25610,1500
37414,0,25613,1500
37414,0,25621,1500
37414,0,25623,1500
37414,0,25607,11250
37414,0,25615,11250
37414,0,25616,11250
37414,2,11458,1
37414,2,9836,4
37414,2,3814,8
37414,3,11458,1
37414,3,9836,4
37414,3,3814,8
37415,4,20418,3
37415,4,20419,3
37415,0,25595,1625
37415,0,25606,5000
37415,0,25588,7500
37415,0,25589,7500
37415,0,25591,7500
37415,0,25594,7500
37415,0,25596,7500
37415,0,25597,7500
37415,0,25602,7500
37415,0,25604,7500
37416,1,11466,1
37416,1,3812,10
37416,0,11481,1
37416,0,25608,60
37416,0,25614,60
37416,0,25625,60
37416,0,25610,1500
37416,0,25613,1500
37416,0,25621,1500
37416,0,25623,1500
37416,0,25607,11250
37416,0,25615,11250
37416,0,25616,11250
37416,2,11466,1
37416,2,9836,4
37416,2,3814,8
37416,3,11466,1
37416,3,9836,4
37416,3,3814,8
37417,4,20411,3
37417,4,20414,3
37417,0,25595,1625
37417,0,25606,5000
37417,0,25588,7500
37417,0,25589,7500
37417,0,25591,7500
37417,0,25594,7500
37417,0,25596,7500
37417,0,25597,7500
37417,0,25602,7500
37417,0,25604,7500
37418,1,11458,1
37418,1,3812,10
37418,0,11482,1
37418,0,25608,60
37418,0,25614,60
37418,0,25625,60
37418,0,25610,1500
37418,0,25613,1500
37418,0,25621,1500
37418,0,25623,1500
37418,0,25607,11250
37418,0,25615,11250
37418,0,25616,11250
37418,2,11458,1
37418,2,9836,4
37418,2,3814,8
37418,3,11458,1
37418,3,9836,4
37418,3,3814,8
37419,4,20420,3
37419,4,20423,3
37419,0,25595,1625
37419,0,25606,5000
37419,0,25588,7500
37419,0,25589,7500
37419,0,25591,7500
37419,0,25594,7500
37419,0,25596,7500
37419,0,25597,7500
37419,0,25602,7500
37419,0,25604,7500
37420,1,11464,1
37420,1,3812,10
37420,0,11486,1
37420,0,25608,60
37420,0,25614,60
37420,0,25625,60
37420,0,25610,1500
37420,0,25613,1500
37420,0,25621,1500
37420,0,25623,1500
37420,0,25607,11250
37420,0,25615,11250
37420,0,25616,11250
37420,2,11464,1
37420,2,9836,4
37420,2,3814,8
37420,3,11464,1
37420,3,9836,4
37420,3,3814,8
37421,4,20418,3
37421,4,20419,3
37421,0,25595,1625
37421,0,25606,5000
37421,0,25588,7500
37421,0,25589,7500
37421,0,25591,7500
37421,0,25594,7500
37421,0,25596,7500
37421,0,25597,7500
37421,0,25602,7500
37421,0,25604,7500
37422,1,11466,1
37422,1,3812,10
37422,0,11481,1
37422,0,25608,60
37422,0,25614,60
37422,0,25625,60
37422,0,25610,1500
37422,0,25613,1500
37422,0,25621,1500
37422,0,25623,1500
37422,0,25607,11250
37422,0,25615,11250
37422,0,25616,11250
37422,2,11466,1
37422,2,9836,4
37422,2,3814,8
37422,3,11466,1
37422,3,9836,4
37422,3,3814,8
37423,4,20417,3
37423,4,20418,3
37423,0,25595,1625
37423,0,25606,5000
37423,0,25588,7500
37423,0,25589,7500
37423,0,25591,7500
37423,0,25594,7500
37423,0,25596,7500
37423,0,25597,7500
37423,0,25602,7500
37423,0,25604,7500
37424,1,11463,1
37424,1,3812,10
37424,0,11483,1
37424,0,25608,60
37424,0,25614,60
37424,0,25625,60
37424,0,25610,1500
37424,0,25613,1500
37424,0,25621,1500
37424,0,25623,1500
37424,0,25607,11250
37424,0,25615,11250
37424,0,25616,11250
37424,2,11463,1
37424,2,9836,4
37424,2,3814,8
37424,3,11463,1
37424,3,9836,4
37424,3,3814,8
37425,4,20171,3
37425,4,20424,3
37425,0,25595,1625
37425,0,25606,5000
37425,0,25588,7500
37425,0,25589,7500
37425,0,25591,7500
37425,0,25594,7500
37425,0,25596,7500
37425,0,25597,7500
37425,0,25602,7500
37425,0,25604,7500
37426,1,11462,1
37426,1,3812,10
37426,0,11485,1
37426,0,25608,60
37426,0,25614,60
37426,0,25625,60
37426,0,25610,1500
37426,0,25613,1500
37426,0,25621,1500
37426,0,25623,1500
37426,0,25607,11250
37426,0,25615,11250
37426,0,25616,11250
37426,2,11462,1
37426,2,9836,4
37426,2,3814,8
37426,3,11462,1
37426,3,9836,4
37426,3,3814,8
37427,4,20171,3
37427,4,20424,3
37427,0,25595,1625
37427,0,25606,5000
37427,0,25588,7500
37427,0,25589,7500
37427,0,25591,7500
37427,0,25594,7500
37427,0,25596,7500
37427,0,25597,7500
37427,0,25602,7500
37427,0,25604,7500
37428,1,11462,1
37428,1,3812,10
37428,0,11485,1
37428,0,25608,60
37428,0,25614,60
37428,0,25625,60
37428,0,25610,1500
37428,0,25613,1500
37428,0,25621,1500
37428,0,25623,1500
37428,0,25607,11250
37428,0,25615,11250
37428,0,25616,11250
37428,2,11462,1
37428,2,9836,4
37428,2,3814,8
37428,3,11462,1
37428,3,9836,4
37428,3,3814,8
37429,4,20171,3
37429,4,20424,3
37429,0,25595,1625
37429,0,25606,5000
37429,0,25588,7500
37429,0,25589,7500
37429,0,25591,7500
37429,0,25594,7500
37429,0,25596,7500
37429,0,25597,7500
37429,0,25602,7500
37429,0,25604,7500
37430,1,11462,1
37430,1,3812,10
37430,0,11485,1
37430,0,25608,60
37430,0,25614,60
37430,0,25625,60
37430,0,25610,1500
37430,0,25613,1500
37430,0,25621,1500
37430,0,25623,1500
37430,0,25607,11250
37430,0,25615,11250
37430,0,25616,11250
37430,2,11462,1
37430,2,9836,4
37430,2,3814,8
37430,3,11462,1
37430,3,9836,4
37430,3,3814,8
37431,4,20420,4
37431,4,20423,4
37431,0,25606,6000
37431,0,25595,19500
37431,0,25588,90000
37431,0,25589,90000
37431,0,25591,90000
37431,0,25594,90000
37431,0,25596,90000
37431,0,25597,90000
37431,0,25602,90000
37431,0,25604,90000
37432,1,11464,1
37432,1,3812,50
37432,0,11486,1
37432,0,25608,1200
37432,0,25614,1200
37432,0,25625,1200
37432,0,25610,30000
37432,0,25613,30000
37432,0,25621,30000
37432,0,25623,30000
37432,0,25607,225000
37432,0,25615,225000
37432,0,25616,225000
37432,2,11464,1
37432,2,9836,8
37432,2,3814,16
37432,3,11464,1
37432,3,9836,8
37432,3,3814,16
37433,4,20418,4
37433,4,20419,4
37433,0,25606,6000
37433,0,25595,19500
37433,0,25588,90000
37433,0,25589,90000
37433,0,25591,90000
37433,0,25594,90000
37433,0,25596,90000
37433,0,25597,90000
37433,0,25602,90000
37433,0,25604,90000
37434,1,11466,1
37434,1,3812,50
37434,0,11481,1
37434,0,25608,1200
37434,0,25614,1200
37434,0,25625,1200
37434,0,25610,30000
37434,0,25613,30000
37434,0,25621,30000
37434,0,25623,30000
37434,0,25607,225000
37434,0,25615,225000
37434,0,25616,225000
37434,2,11466,1
37434,2,9836,8
37434,2,3814,16
37434,3,11466,1
37434,3,9836,8
37434,3,3814,16
37435,4,20411,4
37435,4,20414,4
37435,0,25606,6000
37435,0,25595,19500
37435,0,25588,90000
37435,0,25589,90000
37435,0,25591,90000
37435,0,25594,90000
37435,0,25596,90000
37435,0,25597,90000
37435,0,25602,90000
37435,0,25604,90000
37436,1,11458,1
37436,1,3812,50
37436,0,11482,1
37436,0,25608,1200
37436,0,25614,1200
37436,0,25625,1200
37436,0,25610,30000
37436,0,25613,30000
