blueprintTypeID,activity,time
37384,3,1050
37385,1,24000
37385,0,30000
37385,2,10500
37385,3,10500
37386,1,2400
37386,4,15600
37386,0,3000
37386,2,1050
37386,3,1050
37387,1,24000
37387,0,30000
37387,2,10500
37387,3,10500
37388,1,2400
37388,4,15600
37388,0,3000
37388,2,1050
37388,3,1050
37389,1,24000
37389,0,30000
37389,2,10500
37389,3,10500
37390,1,2400
37390,4,15600
37390,0,3000
37390,2,1050
37390,3,1050
37391,1,24000
37391,0,30000
37391,2,10500
37391,3,10500
37392,1,2400
37392,4,15600
37392,0,3000
37392,2,1050
37392,3,1050
37393,1,24000
37393,0,30000
37393,2,10500
37393,3,10500
37394,1,2400
37394,4,15600
37394,0,3000
37394,2,1050
37394,3,1050
37395,1,24000
37395,0,30000
37395,2,10500
37395,3,10500
37396,1,2400
37396,4,15600
37396,0,3000
37396,2,1050
37396,3,1050
37397,1,24000
37397,0,30000
37397,2,10500
37397,3,10500
37398,1,2400
37398,4,15600
37398,0,3000
37398,2,1050
37398,3,1050
37399,1,24000
37399,0,30000
37399,2,10500
37399,3,10500
37400,1,2400
37400,4,15600
37400,0,3000
37400,2,1050
37400,3,1050
37401,1,24000
37401,0,30000
37401,2,10500
37401,3,10500
37402,1,2400
37402,4,15600
37402,0,3000
37402,2,1050
37402,3,1050
37403,1,24000
37403,0,30000
37403,2,10500
37403,3,10500
37404,1,2400
37404,4,15600
37404,0,3000
37404,2,1050
37404,3,1050
37405,1,24000
37405,0,30000
37405,2,10500
37405,3,10500
37406,1,2400
37406,4,15600
37406,0,3000
37406,2,1050
37406,3,1050
37407,1,24000
37407,0,30000
37407,2,10500
37407,3,10500
37408,1,2400
37408,4,15600
37408,0,3000
37408,2,1050
37408,3,1050
37409,1,24000
37409,0,30000
37409,2,10500
37409,3,10500
37410,1,3600
37410,4,23400
37410,0,4500
37410,2,1575
37410,3,1575
37411,1,36000
37411,0,45000
37411,2,15750
37411,3,15750
37413,1,3600
37413,4,23400
37413,0,4500
37413,2,1575
37413,3,1575
37414,1,36000
37414,0,45000
37414,2,15750
37414,3,15750
37415,1,3600
37415,4,23400
37415,0,4500
37415,2,1575
37415,3,1575
37416,1,36000
37416,0,45000
37416,2,15750
37416,3,15750
37417,1,3600
37417,4,23400
37417,0,4500
37417,2,1575
37417,3,1575
37418,1,36000
37418,0,45000
37418,2,15750
37418,3,15750
37419,1,3600
37419,4,23400
37419,0,4500
37419,2,1575
37419,3,1575
37420,1,36000
37420,0,45000
37420,2,15750
37420,3,15750
37421,1,3600
37421,4,23400
37421,0,4500
37421,2,1575
37421,3,1575
37422,1,36000
37422,0,45000
37422,2,15750
37422,3,15750
37423,1,3600
37423,4,23400
37423,0,4500
37423,2,1575
37423,3,1575
37424,1,36000
37424,0,45000
37424,2,15750
37424,3,15750
37425,1,3600
37425,4,23400
37425,0,4500
37425,2,1575
37425,3,1575
37426,1,36000
37426,0,45000
37426,2,15750
37426,3,15750
37427,1,3600
37427,4,23400
37427,0,4500
37427,2,1575
37427,3,1575
37428,1,36000
37428,0,45000
37428,2,15750
37428,3,15750
37429,1,3600
37429,4,23400
37429,0,4500
37429,2,1575
37429,3,1575
37430,1,36000
37430,0,45000
37430,2,15750
37430,3,15750
37431,1,4800
37431,4,30900
37431,0,6000
37431,2,2100
37431,3,2100
37432,1,48000
37432,0,60000
37432,2,21000
37432,3,21000
37433,1,4800
37433,4,30900
37433,0,6000
37433,2,2100
37433,3,2100
37434,1,48000
37434,0,60000
37434,2,21000
37434,3,21000
37435,1,4800
37435,4,30900
37435,0,6000
37435,2,2100
37435,3,2100
37436,1,48000
37436,0,60000
37436,2,21000
37436,3,21000
37437,1,4800
37437,4,30900
37437,0,6000
37437,2,2100
37437,3,2100
37438,1,48000
37438,0,60000
37438,2,21000
37438,3,21000
37441,1,4800
37441,4,30900
37441,0,6000
37441,2,2100
37441,3,2100
37442,1,48000
37442,0,60000
37442,2,21000
37442,3,21000
37443,1,2400
37443,4,15600
37443,0,3000
37443,2,1050
37443,3,1050
37444,1,24000
37444,0,30000
37444,2,10500
37444,3,10500
37445,1,3600
37445,4,23400
37445,0,4500
37445,2,1575
37445,3,1575
37446,1,36000
37446,0,45000
37446,2,15750
37446,3,15750
37447,1,4800
37447,4,30900
37447,0,6000
37447,2,2100
37447,3,2100
37448,1,48000
37448,0,60000
37448,2,21000
37448,3,21000
37449,1,2400
37449,4,15600
37449,0,3000
37449,2,1050
37449,3,1050
37537,1,430000
37537,0,2600000
37537,2,63000
37537,3,63000
37538,1,720000
37538,0,900000
37538,2,60000
37538,3,60000
37539,1,72000
37539,0,450000
37539,2,31000
37539,3,31000
37540,1,250000
37540,0,1300000
37540,2,47000
37540,3,47000
37541,1,28800
37541,4,72000
37541,0,36000
37541,2,12600
37541,3,12600
37617,1,144000
37617,0,180000
37617,2,63000
37617,3,63000
37618,1,144000
37618,0,180000
37618,2,63000
37618,3,63000
37619,1,144000
37619,0,180000
37619,2,63000
37619,3,63000
37620,1,144000
37620,0,180000
37620,2,63000
37620,3,63000
37621,1,1440
37621,0,1800
37621,2,630
37621,3,630
37833,1,240
37833,0,300
37833,2,105
37833,3,105
37834,1,240
37834,0,300
37834,2,105
37834,3,105
37835,1,240
37835,0,300
37835,2,105
37835,3,105
37836,1,240
37836,0,300
37836,2,105
37836,3,105
37837,1,240
37837,0,300
37837,2,105
37837,3,105
37838,1,240
37838,0,300
37838,2,105
37838,3,105
37839,1,240
37839,0,300
37839,2,105
37839,3,105
37840,1,240
37840,0,300
37840,2,105
37840,3,105
37852,1,1200
37852,0,1500
37852,2,525
37852,3,525
37853,1,1200
37853,0,1500
37853,2,525
37853,3,525
37854,1,1200
37854,0,1500
37854,2,525
37854,3,525
37855,1,1200
37855,0,1500
37855,2,525
37855,3,525
37856,1,1200
37856,0,1500
37856,2,525
37856,3,525
37857,1,1200
37857,0,1500
37857,2,525
37857,3,525
37858,1,1200
37858,0,1500
37858,2,525
37858,3,525
37859,1,1200
37859,0,1500
37859,2,525
37859,3,525
37860,1,1200
37860,0,1500
37860,2,525
37860,3,525
37964,1,28800
37964,0,36000
37964,2,12600
37964,3,12600
38660,1,720
38660,4,13800
38660,0,1200
38660,2,315
38660,3,315
38661,1,1872
38661,0,2340
38661,2,819
38661,3,819
39580,1,96000
39580,0,120000
39580,2,42000
39580,3,42000
39581,1,96000
39581,0,120000
39581,2,42000
39581,3,42000
39583,1,96000
39583,0,120000
39583,2,42000
39583,3,42000
40301,1,96000
40301,0,120000
40301,2,42000
40301,3,42000
40302,1,96000
40302,0,120000
40302,2,42000
40302,3,42000
40311,0,3600
40312,0,3600
40313,0,3600
40314,0,3600
40315,1,4800
40315,0,6000
40315,2,2100
40315,3,2100
40316,1,4800
40316,0,6000
40316,2,2100
40316,3,2100
40317,1,4800
40317,0,6000
40317,2,2100
40317,3,2100
40318,1,4800
40318,0,6000
40318,2,2100
40318,3,2100
40336,1,240
40336,0,300
40336,2,105
40336,3,105
40337,1,240
40337,0,300
40337,2,105
40337,3,105
40338,1,1440
40338,4,30900
40338,0,1800
40338,2,630
40338,3,630
40339,1,3744
40339,0,4680
40339,2,1638
40339,3,1638
40521,1,3400000
40521,0,3500000
40521,2,84000
40521,3,84000
40672,1,28800
40672,4,72000
40672,0,36000
40672,2,12600
40672,3,12600
40673,1,28800
40673,0,36000
40673,2,12600
40673,3,12600
40674,1,28800
40674,0,36000
40674,2,12600
40674,3,12600
40675,0,36000
40676,0,36000
40677,0,36000
40684,1,28800
40684,4,72000
40684,0,36000
40684,2,12600
40684,3,12600
40685,1,28800
40685,0,36000
40685,2,12600
40685,3,12600
40686,1,28800
40686,0,36000
40686,2,12600
40686,3,12600
40687,0,36000
40688,0,36000
40689,0,36000
40719,1,28800
40719,4,72000
40719,0,36000
40719,2,12600
40719,3,12600
40720,1,28800
40720,0,36000
40720,2,12600
40720,3,12600
40721,1,28800
40721,0,36000
40721,2,12600
40721,3,12600
40722,0,36000
40723,0,36000
40740,1,28800
40740,4,72000
40740,0,36000
40740,2,12600
40740,3,12600
40741,1,28800
40741,0,36000
40741,2,12600
40741,3,12600
40742,1,28800
40742,0,36000
40742,2,12600
40742,3,12600
40743,1,28800
40743,0,36000
40743,2,12600
40743,3,12600
40744,0,36000
40746,0,36000
40747,0,36000
40751,1,28800
40751,4,72000
40751,0,36000
40751,2,12600
40751,3,12600
40753,1,28800
40753,0,36000
40753,2,12600
40753,3,12600
40755,1,28800
40755,0,36000
40755,2,12600
40755,3,12600
40757,1,28800
40757,0,36000
40757,2,12600
40757,3,12600
40759,0,36000
40763,0,36000
40765,0,36000
41068,1,28800
41068,4,72000
41068,0,36000
41068,2,12600
41068,3,12600
41069,1,28800
41069,0,36000
41069,2,12600
41069,3,12600
41070,1,28800
41070,0,36000
41070,2,12600
41070,3,12600
41071,1,28800
41071,0,36000
41071,2,12600
41071,3,12600
41072,1,28800
41072,0,36000
41072,2,12600
41072,3,12600
41073,0,36000
41074,0,36000
41075,0,36000
41085,1,28800
41085,4,72000
41085,0,36000
41085,2,12600
41085,3,12600
41086,1,28800
41086,0,36000
41086,2,12600
41086,3,12600
41087,1,28800
41087,0,36000
41087,2,12600
41087,3,12600
41088,1,28800
41088,0,36000
41088,2,12600
41088,3,12600
41089,1,28800
41089,0,36000
41089,2,12600
41089,3,12600
41090,0,36000
41091,0,36000
41092,1,28800
41092,4,72000
41092,0,36000
41092,2,12600
41092,3,12600
41093,1,28800
41093,0,36000
41093,2,12600
41093,3,12600
41094,1,28800
41094,0,36000
41094,2,12600
41094,3,12600
41095,1,28800
41095,0,36000
41095,2,12600
41095,3,12600
41096,1,28800
41096,0,36000
41096,2,12600
41096,3,12600
41097,0,36000
41098,0,36000
41105,1,28800
41105,0,36000
41105,2,12600
41105,3,12600
41106,1,28800
41106,0,36000
41106,2,12600
41106,3,12600
41107,1,28800
41107,0,36000
41107,2,12600
41107,3,12600
41108,1,28800
41108,0,36000
41108,2,12600
41108,3,12600
41110,0,36000
41111,0,36000
41113,0,36000
41120,1,28800
41120,0,36000
41120,2,12600
41120,3,12600
41121,1,28800
41121,0,36000
41121,2,12600
41121,3,12600
41122,1,28800
41122,0,36000
41122,2,12600
41122,3,12600
41123,1,28800
41123,0,36000
41123,2,12600
41123,3,12600
41124,0,36000
41125,0,36000
41132,1,28800
41132,0,36000
41132,2,12600
41132,3,12600
41133,1,28800
41133,0,36000
41133,2,12600
41133,3,12600
41134,1,28800
41134,0,36000
41134,2,12600
41134,3,12600
41135,1,28800
41135,0,36000
41135,2,12600
41135,3,12600
41136,0,36000
41137,0,36000
41143,1,28800
41143,0,36000
41143,2,12600
41143,3,12600
41144,1,28800
41144,0,36000
41144,2,12600
41144,3,12600
41145,0,36000
41146,1,28800
41146,0,36000
41146,2,12600
41146,3,12600
41147,0,36000
41148,1,28800
41148,0,36000
41148,2,12600
41148,3,12600
41161,1,28800
41161,0,36000
41161,2,12600
41161,3,12600
41162,1,28800
41162,0,36000
41162,2,12600
41162,3,12600
41163,1,28800
41163,0,36000
41163,2,12600
41163,3,12600
41165,1,28800
41165,0,36000
41165,2,12600
41165,3,12600
41166,0,36000
41167,0,36000
41168,1,28800
41168,0,36000
41168,2,12600
41168,3,12600
41169,1,28800
41169,0,36000
41169,2,12600
41169,3,12600
41170,1,28800
41170,0,36000
41170,2,12600
41170,3,12600
41171,1,28800
41171,0,36000
41171,2,12600
41171,3,12600
41172,0,36000
41173,0,36000
41177,1,28800
41177,0,36000
41177,2,12600
41177,3,12600
41178,1,28800
41178,0,36000
41178,2,12600
41178,3,12600
41179,0,36000
41183,1,28800
41183,0,36000
41183,2,12600
41183,3,12600
41184,1,28800
41184,0,36000
41184,2,12600
41184,3,12600
41185,0,36000
41186,0,36000
41187,0,36000
41190,0,36000
41221,1,2160
41221,4,51000
41221,0,2700
41221,2,945
41221,3,945
41222,1,5616
41222,0,7020
41222,2,2457
41222,3,2457
41225,1,28800
41225,4,72000
41225,0,36000
41225,2,12600
41225,3,12600
41226,1,28800
41226,0,36000
41226,2,12600
41226,3,12600
41227,1,28800
41227,0,36000
41227,2,12600
41227,3,12600
41228,0,36000
41229,0,36000
41230,1,240
41230,0,300
41230,2,105
41230,3,105
41242,1,28800
41242,4,72000
41242,0,36000
41242,2,12600
41242,3,12600
41243,1,28800
41243,0,36000
41243,2,12600
41243,3,12600
41244,1,28800
41244,0,36000
41244,2,12600
41244,3,12600
41245,0,36000
41246,0,36000
41248,0,36000
41256,1,28800
41256,4,72000
41256,0,36000
41256,2,12600
41256,3,12600
41257,1,28800
41257,0,36000
41257,2,12600
41257,3,12600
41258,1,28800
41258,0,36000
41258,2,12600
41258,3,12600
41260,0,36000
41261,0,36000
41262,0,36000
41278,0,32000
41279,0,32000
41280,0,32000
41281,0,32000
41282,0,32000
41283,0,32000
41284,0,32000
41285,0,32000
41288,0,32000
41289,0,32000
41292,0,32000
41293,0,32000
41296,0,32000
41297,0,32000
41300,0,32000
41301,0,32000
41313,1,28800
41313,0,36000
41313,2,12600
41313,3,12600
41315,0,32000
41317,0,32000
41319,0,32000
41321,0,32000
41323,0,32000
41325,0,32000
41327,0,32000
41329,0,32000
41331,0,18000
41333,0,18000
41335,0,32000
41337,0,32000
41351,0,9000
41352,0,9000
41353,0,9000
41354,0,9000
41355,1,7200
41355,4,36000
41355,0,9000
41355,2,4200
41355,3,4200
41356,0,9000
41361,1,7200
41361,4,36000
41361,0,9000
41361,2,4200
41361,3,4200
41362,0,9000
41363,1,7200
41363,4,36000
41363,0,9000
41363,2,4200
41363,3,4200
41364,0,9000
41365,1,7200
41365,4,36000
41365,0,9000
41365,2,4200
41365,3,4200
41366,0,9000
41367,1,7200
41367,4,36000
41367,0,9000
41367,2,4200
41367,3,4200
41368,0,9000
41369,1,7200
41369,4,36000
41369,0,9000
41369,2,4200
41369,3,4200
41370,0,9000
41371,1,7200
41371,4,36000
41371,0,9000
41371,2,4200
41371,3,4200
41372,0,9000
41373,1,7200
41373,4,36000
41373,0,9000
41373,2,4200
41373,3,4200
41374,0,9000
41375,0,9000
41376,1,7200
41376,4,36000
41376,0,9000
41376,2,4200
41376,3,4200
41377,0,9000
41378,0,9000
41379,1,7200
41379,4,36000
41379,0,9000
41379,2,4200
41379,3,4200
41380,0,9000
41381,0,9000
41382,1,7200
41382,4,36000
41382,0,9000
41382,2,4200
41382,3,4200
41383,0,9000
41384,0,9000
41385,1,7200
41385,4,36000
41385,0,9000
41385,2,4200
41385,3,4200
41386,0,9000
41388,1,43200
41388,0,54000
41388,2,18900
41388,3,18900
41389,1,43200
41389,0,54000
41389,2,18900
41389,3,18900
41390,1,43200
41390,0,54000
41390,2,18900
41390,3,18900
41391,1,43200
41391,0,54000
41391,2,18900
41391,3,18900
41392,1,43200
41392,0,54000
41392,2,18900
41392,3,18900
41393,1,43200
41393,0,54000
41393,2,18900
41393,3,18900
41394,1,43200
41394,0,54000
41394,2,18900
41394,3,18900
41395,1,43200
41395,0,54000
41395,2,18900
41395,3,18900
41412,1,43200
41412,0,54000
41412,2,18900
41412,3,18900
41413,1,28800
41413,0,36000
41413,2,12600
41413,3,12600
41416,0,36000
41418,0,36000
41430,1,24000
41430,0,30000
41430,2,10500
41430,3,10500
41431,1,2400
41431,4,15600
41431,0,3000
41431,2,1050
41431,3,1050
41432,1,24000
41432,0,30000
41432,2,10500
41432,3,10500
41433,1,2400
41433,4,15600
41433,0,3000
41433,2,1050
41433,3,1050
41434,1,24000
41434,0,30000
41434,2,10500
41434,3,10500
41435,1,3600
41435,4,23400
41435,0,4500
41435,2,1575
41435,3,1575
41436,1,36000
41436,0,45000
41436,2,15750
41436,3,15750
41437,1,2400
41437,4,15600
41437,0,3000
41437,2,1050
41437,3,1050
41438,1,43200
41438,0,54000
41438,2,18900
41438,3,18900
41445,1,57600
41445,0,72000
41445,2,25200
41445,3,25200
41446,1,57600
41446,0,72000
41446,2,25200
41446,3,25200
41447,1,57600
41447,0,72000
41447,2,25200
41447,3,25200
41448,1,57600
41448,0,72000
41448,2,25200
41448,3,25200
41449,1,57600
41449,0,72000
41449,2,25200
41449,3,25200
41450,1,57600
41450,0,72000
41450,2,25200
41450,3,25200
41451,1,57600
41451,0,72000
41451,2,25200
41451,3,25200
41452,1,57600
41452,0,72000
41452,2,25200
41452,3,25200
41532,1,43200
41532,0,54000
41532,2,18900
41532,3,18900
41535,1,0
41535,0,1800
41535,2,0
41535,3,0
41536,1,0
41536,0,1800
41536,2,0
41536,3,0
41582,1,1600000
41582,0,2000000
41582,2,28000
41582,3,28000
41583,1,1600000
41583,0,2000000
41583,2,28000
41583,3,28000
41584,1,1600000
41584,0,2000000
41584,2,28000
41584,3,28000
41585,1,1600000
41585,0,2000000
41585,2,28000
41585,3,28000
41590,1,240
41590,0,300
41590,2,105
41590,3,105
41591,1,240
41591,0,300
41591,2,105
41591,3,105
41592,1,240
41592,0,300
41592,2,105
41592,3,105
41593,1,240
41593,0,300
41593,2,105
41593,3,105
41594,1,240
41594,0,300
41594,2,105
41594,3,105
41595,1,240
41595,0,300
41595,2,105
41595,3,105
41596,1,240
41596,0,300
41596,2,105
41596,3,105
41597,1,240
41597,0,300
41597,2,105
41597,3,105
41598,1,720
41598,0,900
41598,2,315
41598,3,315
41599,1,28800
41599,4,72000
41599,0,36000
41599,2,12600
41599,3,12600
41600,1,28800
41600,0,36000
41600,2,12600
41600,3,12600
41601,1,28800
41601,0,36000
41601,2,12600
41601,3,12600
41602,0,36000
41603,0,36000
41604,0,36000
41605,0,36000
41606,0,36000
41607,1,28800
41607,4,72000
41607,0,36000
41607,2,12600
41607,3,12600
41608,1,28800
41608,0,36000
41608,2,12600
41608,3,12600
41609,1,28800
41609,0,36000
41609,2,12600
41609,3,12600
41610,0,36000
41611,0,36000
41612,0,36000
41613,0,36000
41614,1,28800
41614,0,36000
41614,2,12600
41614,3,12600
41615,1,28800
41615,0,36000
41615,2,12600
41615,3,12600
41616,0,36000
41618,0,36000
41619,0,36000
41620,1,28800
41620,0,36000
41620,2,12600
41620,3,12600
41621,1,28800
41621,0,36000
41621,2,12600
41621,3,12600
41622,1,28800
41622,0,36000
41622,2,12600
41622,3,12600
41623,0,36000
41624,1,28800
41624,0,36000
41624,2,12600
41624,3,12600
41625,0,36000
41626,0,36000
41627,1,28800
41627,4,72000
41627,0,36000
41627,2,12600
41627,3,12600
41628,1,28800
41628,4,72000
41628,0,36000
41628,2,12600
41628,3,12600
41629,1,28800
41629,4,72000
41629,0,36000
41629,2,12600
41629,3,12600
41630,0,36000
41631,0,36000
41632,1,28800
41632,0,36000
41632,2,12600
41632,3,12600
41633,1,28800
41633,0,36000
41633,2,12600
41633,3,12600
41634,0,72000
41635,0,36000
41636,0,36000
41637,0,36000
41638,1,28800
41638,0,36000
41638,2,12600
41638,3,12600
41639,1,28800
41639,4,72000
41639,0,36000
41639,2,12600
41639,3,12600
41640,1,28800
41640,0,36000
41640,2,12600
41640,3,12600
41641,0,36000
41642,0,36000
41643,0,36000
41644,1,28800
41644,4,72000
41644,0,36000
41644,2,12600
41644,3,12600
41645,1,28800
41645,0,36000
41645,2,12600
41645,3,12600
41646,0,36000
41647,0,36000
41648,0,36000
41649,1,720
41649,0,900
41649,2,315
41649,3,315
41650,1,1440
41650,0,1800
41650,2,630
41650,3,630
41651,1,1440
41651,0,1800
41651,2,630
41651,3,630
41652,1,28800
41652,0,36000
41652,2,12600
41652,3,12600
41653,1,720
41653,0,900
41653,2,315
41653,3,315
41654,1,1440
41654,0,1800
41654,2,630
41654,3,630
41655,1,2160
41655,0,2700
41655,2,945
41655,3,945
41656,1,28800
41656,0,36000
41656,2,12600
41656,3,12600
41657,1,28800
41657,4,72000
41657,0,36000
41657,2,12600
41657,3,12600
41658,0,36000
41659,0,36000
41660,0,36000
41661,0,36000
41662,1,28800
41662,4,72000
41662,0,36000
41662,2,12600
41662,3,12600
41663,0,36000
41664,0,36000
41665,0,36000
41666,1,28800
41666,0,36000
41666,2,12600
41666,3,12600
41667,1,28800
41667,0,36000
41667,2,12600
41667,3,12600
41668,1,28800
41668,0,36000
41668,2,12600
41668,3,12600
41669,0,36000
41670,0,36000
41671,0,36000
41697,1,28800
41697,0,36000
41697,2,12600
41697,3,12600
41698,1,28800
41698,0,36000
41698,2,12600
41698,3,12600
42134,0,1500000
42135,0,1500000
42136,0,2600000
42137,0,7800000
42138,0,11700000
42524,1,192000
42524,0,240000
42524,2,84000
42524,3,84000
42525,1,96000
42525,0,120000
42525,2,42000
42525,3,42000
42874,1,720
42874,0,5000
42874,2,315
42874,3,315
42875,1,720
42875,0,5000
42875,2,315
42875,3,315
42876,1,720
42876,0,5000
42876,2,315
42876,3,315
42877,1,720
42877,0,5000
42877,2,315
42877,3,315
42878,1,720
42878,0,5000
42878,2,315
42878,3,315
42879,1,720
42879,0,5000
42879,2,315
42879,3,315
42880,1,720
42880,0,5000
42880,2,315
42880,3,315
42881,1,720
42881,0,5000
42881,2,315
42881,3,315
42882,1,720
42882,0,5000
42882,2,315
42882,3,315
42883,1,720
42883,0,5000
42883,2,315
42883,3,315
42884,1,720
42884,0,5000
42884,2,315
42884,3,315
42885,1,720
42885,0,5000
42885,2,315
42885,3,315
42886,1,720
42886,0,5000
42886,2,315
42886,3,315
42887,1,720
42887,0,5000
42887,2,315
42887,3,315
42888,1,720
42888,0,5000
42888,2,315
42888,3,315
42889,1,43200
42889,0,54000
42889,2,18900
42889,3,18900
42891,1,112320
42891,0,140400
42891,2,49140
42891,3,49140
43544,1,2880
43544,4,68100
43544,0,3600
43544,2,1260
43544,3,1260
43545,1,2880
43545,4,68100
43545,0,3600
43545,2,1260
43545,3,1260
43546,1,2880
43546,4,68100
43546,0,3600
43546,2,1260
43546,3,1260
43547,1,2880
43547,4,68100
43547,0,3600
43547,2,1260
43547,3,1260
43548,1,2880
43548,4,68100
43548,0,3600
43548,2,1260
43548,3,1260
43607,0,9360
43608,0,9360
43609,0,9360
43610,0,9360
43611,0,9360
43659,1,43200
43659,0,54000
43659,2,18900
43659,3,18900
43661,1,43200
43661,0,54000
43661,2,18900
43661,3,18900
43663,1,43200
43663,0,54000
43663,2,18900
43663,3,18900
43665,1,43200
43665,0,54000
43665,2,18900
43665,3,18900
43902,1,1200
43902,0,1500
43902,2,525
43902,3,525
43904,1,2400
43904,0,3000
43904,2,1050
43904,3,1050
43906,1,3600
43906,0,4500
43906,2,1575
43906,3,1575
43908,1,4800
43908,0,6000
43908,2,2100
43908,3,2100
43910,1,12000
43910,0,15000
43910,2,5250
43910,3,5250
43911,1,1200
43911,4,31200
43911,0,1500
43911,2,525
43911,3,525
43912,0,7500
43913,1,720
43913,0,7500
43913,2,315
43913,3,315
43914,1,1200
43914,0,1500
43914,2,525
43914,3,525
43915,0,9000
43916,0,9000
43925,1,34000
43925,0,50000
43925,2,14400
43925,3,14400
43926,1,28800
43926,0,36000
43926,2,12600
43926,3,12600
43927,1,28800
43927,0,36000
43927,2,12600
43927,3,12600
43928,1,28800
43928,0,36000
43928,2,12600
43928,3,12600
43929,1,74000
43929,0,92000
43929,2,32400
43929,3,32400
43934,0,300
44002,1,2400
44002,4,15600
44002,0,3000
44002,2,1050
44002,3,1050
44003,1,24000
44003,0,30000
44003,2,10500
44003,3,10500
44004,1,2400
44004,4,15600
44004,0,3000
44004,2,1050
44004,3,1050
44005,1,24000
44005,0,30000
44005,2,10500
44005,3,10500
44006,1,2400
44006,4,15600
44006,0,3000
44006,2,1050
44006,3,1050
44007,1,24000
44007,0,30000
44007,2,10500
44007,3,10500
44008,1,2400
44008,4,15600
44008,0,3000
44008,2,1050
44008,3,1050
44009,1,24000
44009,0,30000
44009,2,10500
44009,3,10500
44010,1,2400
44010,4,15600
44010,0,3000
44010,2,1050
44010,3,1050
44011,1,24000
44011,0,30000
44011,2,10500
44011,3,10500
44012,1,2400
44012,4,15600
44012,0,3000
44012,2,1050
44012,3,1050
44013,1,24000
44013,0,30000
44013,2,10500
44013,3,10500
44014,1,2400
44014,4,15600
44014,0,3000
44014,2,1050
44014,3,1050
44015,1,24000
44015,0,30000
44015,2,10500
44015,3,10500
44016,1,2400
44016,4,15600
44016,0,3000
44016,2,1050
44016,3,1050
44017,1,24000
44017,0,30000
44017,2,10500
44017,3,10500
44018,1,2400
44018,4,15600
44018,0,3000
44018,2,1050
44018,3,1050
44019,1,24000
44019,0,30000
44019,2,10500
44019,3,10500
44020,1,2400
44020,4,15600
44020,0,3000
44020,2,1050
44020,3,1050
44021,1,24000
44021,0,30000
44021,2,10500
44021,3,10500
44022,1,2400
44022,4,15600
44022,0,3000
44022,2,1050
44022,3,1050
44023,1,24000
44023,0,30000
44023,2,10500
44023,3,10500
44024,1,2400
44024,4,15600
44024,0,3000
44024,2,1050
44024,3,1050
44025,1,24000
44025,0,30000
44025,2,10500
44025,3,10500
44026,1,2400
44026,4,15600
44026,0,3000
44026,2,1050
44026,3,1050
44027,1,24000
44027,0,30000
44027,2,10500
44027,3,10500
44028,1,2400
44028,4,15600
44028,0,3000
44028,2,1050
44028,3,1050
44029,1,24000
44029,0,30000
44029,2,10500
44029,3,10500
44030,1,2400
44030,4,15600
44030,0,3000
44030,2,1050
44030,3,1050
44031,1,24000
44031,0,30000
44031,2,10500
44031,3,10500
44032,1,2400
44032,4,15600
44032,0,3000
44032,2,1050
44032,3,1050
44033,1,24000
44033,0,30000
44033,2,10500
44033,3,10500
44034,1,2400
44034,4,15600
44034,0,3000
44034,2,1050
44034,3,1050
44035,1,24000
44035,0,30000
44035,2,10500
44035,3,10500
44036,1,2400
44036,4,15600
44036,0,3000
44036,2,1050
44036,3,1050
44037,1,24000
44037,0,30000
44037,2,10500
44037,3,10500
44038,1,2400
44038,4,15600
44038,0,3000
44038,2,1050
44038,3,1050
44039,1,24000
44039,0,30000
44039,2,10500
44039,3,10500
44040,1,2400
44040,4,15600
44040,0,3000
44040,2,1050
44040,3,1050
44041,1,24000
44041,0,30000
44041,2,10500
44041,3,10500
44042,1,2400
44042,4,15600
44042,0,3000
44042,2,1050
44042,3,1050
44043,1,24000
44043,0,30000
44043,2,10500
44043,3,10500
44044,1,2400
44044,4,15600
44044,0,3000
44044,2,1050
44044,3,1050
44045,1,24000
44045,0,30000
44045,2,10500
44045,3,10500
44046,1,2400
44046,4,15600
44046,0,3000
44046,2,1050
44046,3,1050
44047,1,24000
44047,0,30000
44047,2,10500
44047,3,10500
44048,1,2400
44048,4,15600
44048,0,3000
44048,2,1050
44048,3,1050
44049,1,24000
44049,0,30000
44049,2,10500
44049,3,10500
44050,1,2400
44050,4,15600
44050,0,3000
44050,2,1050
44050,3,1050
44051,1,24000
44051,0,30000
44051,2,10500
44051,3,10500
44052,1,2400
44052,4,15600
44052,0,3000
44052,2,1050
44052,3,1050
44053,1,24000
44053,0,30000
44053,2,10500
44053,3,10500
44054,1,2400
44054,4,15600
44054,0,3000
44054,2,1050
44054,3,1050
44055,1,24000
44055,0,30000
44055,2,10500
44055,3,10500
44056,1,2400
44056,4,15600
44056,0,3000
44056,2,1050
44056,3,1050
44057,1,24000
44057,0,30000
44057,2,10500
44057,3,10500
44058,1,2400
44058,4,15600
44058,0,3000
44058,2,1050
44058,3,1050
44059,1,24000
44059,0,30000
44059,2,10500
44059,3,10500
44060,1,2400
44060,4,15600
44060,0,3000
44060,2,1050
44060,3,1050
44061,1,24000
44061,0,30000
44061,2,10500
44061,3,10500
44062,1,2400
44062,4,15600
44062,0,3000
44062,2,1050
44062,3,1050
44063,1,24000
44063,0,30000
44063,2,10500
44063,3,10500
44064,1,2400
44064,4,15600
44064,0,3000
44064,2,1050
44064,3,1050
44065,1,24000
44065,0,30000
44065,2,10500
44065,3,10500
44074,1,3600
44074,4,23400
44074,0,4500
