blueprintTypeID,activity,typeID,level
32082,4,11453,1
32082,4,11452,1
32082,4,23121,1
32082,0,3380,1
32082,0,26255,1
32082,2,3409,1
32082,2,26255,1
32082,3,3403,1
32082,3,26255,1
32084,4,11453,1
32084,4,11452,1
32084,4,23121,1
32084,0,3380,1
32084,0,26255,1
32084,2,3409,1
32084,2,26255,1
32084,3,3403,1
32084,3,26255,1
32086,1,11452,1
32086,1,11453,1
32086,0,3380,5
32086,0,11452,1
32086,0,11453,1
32086,0,26255,1
32086,2,3409,5
32086,2,11452,1
32086,2,11453,1
32086,2,26255,1
32086,3,3403,5
32086,3,26255,1
32088,1,11452,1
32088,1,11453,1
32088,0,3380,5
32088,0,11452,1
32088,0,11453,1
32088,0,26255,1
32088,2,3409,5
32088,2,11452,1
32088,2,11453,1
32088,2,26255,1
32088,3,3403,5
32088,3,26255,1
32090,4,11453,1
32090,4,11452,1
32090,4,23121,1
32090,0,3380,1
32090,0,26255,1
32090,2,3409,1
32090,2,26255,1
32090,3,3403,1
32090,3,26255,1
32092,4,11453,1
32092,4,11452,1
32092,4,23121,1
32092,0,3380,1
32092,0,26255,1
32092,2,3409,1
32092,2,26255,1
32092,3,3403,1
32092,3,26255,1
32094,1,11452,1
32094,1,11453,1
32094,0,3380,5
32094,0,11452,1
32094,0,11453,1
32094,0,26255,1
32094,2,3409,5
32094,2,11452,1
32094,2,11453,1
32094,2,26255,1
32094,3,3403,5
32094,3,26255,1
32096,1,11452,1
32096,1,11453,1
32096,0,3380,5
32096,0,11452,1
32096,0,11453,1
32096,0,26255,1
32096,2,3409,5
32096,2,11452,1
32096,2,11453,1
32096,2,26255,1
32096,3,3403,5
32096,3,26255,1
32306,0,3380,1
32308,0,3380,1
32310,0,3380,1
32312,0,3380,1
32326,4,11446,1
32326,4,11453,1
32326,4,22242,1
32326,4,23121,1
32326,0,3380,1
32326,0,22242,1
32341,4,11446,1
32341,4,11453,1
32341,4,22242,1
32341,4,23087,1
32341,0,3380,1
32341,0,22242,1
32343,4,11446,1
32343,4,11453,1
32343,4,21791,1
32343,4,22242,1
32343,0,3380,1
32343,0,22242,1
32345,4,11446,1
32345,4,11453,1
32345,4,21790,1
32345,4,22242,1
32345,0,3380,1
32345,0,22242,1
32437,4,11449,1
32437,4,11453,1
32437,4,21790,1
32437,0,3380,1
32439,4,11449,1
32439,4,11453,1
32439,4,21790,1
32439,0,3380,1
32441,4,11449,1
32441,4,11453,1
32441,4,21790,1
32441,0,3380,1
32443,4,11449,1
32443,4,11453,1
32443,4,21790,1
32443,0,3380,1
32445,4,11449,1
32445,4,11451,1
32445,4,21790,1
32445,4,22242,1
32445,0,3380,1
32445,0,22242,1
32773,0,3380,1
32775,0,3380,1
32781,0,3380,1
32783,0,3380,1
32789,0,3380,1
32791,0,3380,1
32800,0,3380,5
32802,0,3380,5
32804,0,3380,5
32810,0,3380,1
32818,0,3380,1
32818,0,26252,1
32818,2,3409,1
32818,2,26252,1
32818,3,3403,1
32818,3,26252,1
32820,0,3380,1
32820,0,26252,1
32820,2,3409,1
32820,2,26252,1
32820,3,3403,1
32820,3,26252,1
32839,0,3380,1
32841,0,3380,1
32843,0,3380,1
32845,0,3380,1
32847,0,3380,1
32849,0,3380,1
32854,0,3380,1
32855,0,3380,1
32858,0,3380,4
32859,0,3380,1
32860,0,3380,1
32861,0,3380,1
32862,0,3380,1
32863,0,3380,1
32864,0,3380,1
32865,0,3380,1
32866,0,3380,1
32867,0,3380,1
32868,0,3380,1
32869,0,3380,1
32870,0,3380,1
32871,0,3380,4
32873,4,11433,1
32873,4,11450,1
32873,4,23121,1
32873,0,3380,1
32875,4,11433,1
32875,4,11444,1
32875,4,23087,1
32875,0,3380,1
32877,4,11433,1
32877,4,11454,1
32877,4,21790,1
32877,0,3380,1
32879,4,11433,1
32879,4,11445,1
32879,4,21791,1
32879,0,3380,1
32881,4,11447,1
32881,4,11450,1
32881,4,23121,1
32881,0,3380,1
32982,0,3380,1
32988,0,3380,1
33004,0,3380,1
33006,0,3380,1
33008,0,3380,1
33010,0,3380,1
33012,0,3380,1
33067,0,3380,5
33077,0,3380,1
33102,0,3380,1
33104,0,3380,1
33150,0,3380,5
33152,0,3380,1
33154,0,3380,1
33156,0,3380,1
33158,0,3380,1
33177,4,11448,1
33177,4,11453,1
33177,4,21790,1
33177,0,3380,1
33179,4,11448,1
33179,4,11453,1
33179,4,21790,1
33179,0,3380,1
33181,4,11448,1
33181,4,11453,1
33181,4,21790,1
33181,0,3380,1
33198,1,11448,1
33198,1,11453,1
33198,0,3380,5
33198,0,11448,1
33198,0,11453,1
33198,2,3409,5
33198,2,11448,1
33198,2,11453,1
33198,3,3403,5
33198,3,11448,1
33198,3,11453,1
33200,1,11448,1
33200,1,11453,1
33200,0,3380,5
33200,0,11448,1
33200,0,11453,1
33200,2,3409,5
33200,2,11448,1
33200,2,11453,1
33200,3,3403,5
33200,3,11448,1
33200,3,11453,1
33202,1,11448,1
33202,1,11453,1
33202,0,3380,5
33202,0,11448,1
33202,0,11453,1
33202,2,3409,5
33202,2,11448,1
33202,2,11453,1
33202,3,3403,5
33202,3,11448,1
33202,3,11453,1
33271,4,11449,1
33271,4,11452,1
33271,4,21790,1
33271,0,3380,1
33273,1,11449,1
33273,1,11452,1
33273,0,3380,5
33273,0,11449,1
33273,0,11452,1
33273,2,3409,5
33273,2,11449,1
33273,2,11452,1
33273,3,3403,5
33273,3,11449,1
33273,3,11452,1
33278,4,11453,1
33278,4,11452,1
33278,4,23121,1
33278,0,3380,5
33278,0,26255,1
33278,2,3409,4
33278,2,26255,4
33278,3,3403,4
33278,3,26255,4
33280,1,11452,1
33280,1,11453,1
33280,0,3380,5
33280,0,11452,1
33280,0,11453,1
33280,0,26255,4
33280,2,3409,5
33280,2,11452,1
33280,2,11453,1
33280,2,26255,4
33280,3,3403,5
33280,3,26255,4
33282,4,11453,1
33282,4,11452,1
33282,4,23121,1
33282,0,3380,5
33282,0,26255,1
33282,2,3409,4
33282,2,26255,4
33282,3,3403,4
33282,3,26255,4
33284,1,11452,1
33284,1,11453,1
33284,0,3380,5
33284,0,11452,1
33284,0,11453,1
33284,0,26255,4
33284,2,3409,5
33284,2,11452,1
33284,2,11453,1
33284,2,26255,4
33284,3,3403,5
33284,3,26255,4
33286,4,11453,1
33286,4,11452,1
33286,4,23121,1
33286,0,3380,5
33286,0,26255,1
33286,2,3409,4
33286,2,26255,4
33286,3,3403,4
33286,3,26255,4
33288,1,11452,1
33288,1,11453,1
33288,0,3380,5
33288,0,11452,1
33288,0,11453,1
33288,0,26255,4
33288,2,3409,5
33288,2,11452,1
33288,2,11453,1
33288,2,26255,4
33288,3,3403,5
33288,3,26255,4
33290,4,11453,1
33290,4,11452,1
33290,4,23121,1
33290,0,3380,5
33290,0,26255,1
33290,2,3409,4
33290,2,26255,4
33290,3,3403,4
33290,3,26255,4
33292,1,11452,1
33292,1,11453,1
33292,0,3380,5
33292,0,11452,1
33292,0,11453,1
33292,0,26255,4
33292,2,3409,5
33292,2,11452,1
33292,2,11453,1
33292,2,26255,4
33292,3,3403,5
33292,3,26255,4
33294,4,11453,1
33294,4,11452,1
33294,4,23121,1
33294,0,3380,5
33294,0,26255,1
33294,2,3409,4
33294,2,26255,4
33294,3,3403,4
33294,3,26255,4
33296,1,11452,1
33296,1,11453,1
33296,0,3380,5
33296,0,11452,1
33296,0,11453,1
33296,0,26255,4
33296,2,3409,5
33296,2,11452,1
33296,2,11453,1
33296,2,26255,4
33296,3,3403,5
33296,3,26255,4
33299,4,11453,1
33299,4,11452,1
33299,4,23121,1
33299,0,3380,5
33299,0,26255,1
33299,2,3409,4
33299,2,26255,4
33299,3,3403,4
33299,3,26255,4
33300,1,11452,1
33300,1,11453,1
33300,0,3380,5
33300,0,11452,1
33300,0,11453,1
33300,0,26255,4
33300,2,3409,5
33300,2,11452,1
33300,2,11453,1
33300,2,26255,4
33300,3,3403,5
33300,3,26255,4
33302,1,26260,1
33302,0,3380,5
33302,0,11449,1
33302,0,11452,1
33302,0,26260,4
33302,2,3409,5
33302,2,26260,4
33302,3,3403,5
33302,3,26260,4
33304,4,11448,1
33304,4,11453,1
33304,4,23087,1
33304,0,3380,5
33304,0,26252,1
33304,2,3409,4
33304,2,26252,4
33304,3,3403,4
33304,3,26252,4
33306,0,3380,5
33306,0,11448,1
33306,0,11453,1
33306,0,26252,4
33308,4,11453,1
33308,4,11452,1
33308,4,23121,1
33308,0,3380,5
33308,0,26255,1
33308,2,3409,4
33308,2,26255,4
33308,3,3403,4
33308,3,26255,4
33310,1,11452,1
33310,1,11453,1
33310,0,3380,5
33310,0,11452,1
33310,0,11453,1
33310,0,26255,4
33310,2,3409,5
33310,2,11452,1
33310,2,11453,1
33310,2,26255,4
33310,3,3403,5
33310,3,26255,4
33312,4,11453,1
33312,4,11452,1
33312,4,23121,1
33312,0,3380,5
33312,0,26255,1
33312,2,3409,4
33312,2,26255,4
33312,3,3403,4
33312,3,26255,4
33314,1,11452,1
33314,1,11453,1
33314,0,3380,5
33314,0,11452,1
33314,0,11453,1
33314,0,26255,4
33314,2,3409,5
33314,2,11452,1
33314,2,11453,1
33314,2,26255,4
33314,3,3403,5
33314,3,26255,4
33327,0,3380,1
33401,0,3380,1
33447,0,3380,1
33449,4,11451,1
33449,4,11449,1
33449,4,21790,1
33449,0,3380,1
33451,1,11451,4
33451,1,11449,4
33451,0,3380,5
33451,0,11451,3
33451,0,11449,1
33451,2,3409,5
33451,2,11451,3
33451,2,11449,2
33451,3,3403,5
33451,3,11451,3
33451,3,11449,3
33460,0,3380,1
33469,0,3380,1
33471,0,3380,1
33473,0,3380,1
33515,1,3365,5
33515,0,3380,1
33515,0,11446,4
33515,0,11453,4
33515,0,3365,5
33515,2,3365,5
33515,3,3365,5
33517,0,3380,1
33518,0,3380,1
33518,0,11446,4
33518,0,11448,4
33519,0,3380,1
33519,0,11433,1
33519,0,11447,1
33521,0,3380,1
33523,0,3380,1
33536,0,3380,4
33543,0,3380,4
33545,0,3380,4
33546,0,3380,4
33547,0,3380,4
33548,0,3380,4
33556,0,3380,4
33558,0,3380,4
33560,0,3380,4
33562,0,3380,4
33564,0,3380,4
33566,0,3380,4
33582,1,3365,5
33582,0,3380,1
33582,0,11446,4
33582,0,11453,4
33582,0,3365,5
33582,2,3365,5
33582,3,3365,5
33584,1,3365,5
33584,0,3380,1
33584,0,11446,4
33584,0,11453,4
33584,0,3365,5
33584,2,3365,5
33584,3,3365,1
33588,0,3380,1
33588,0,11444,2
33588,0,11445,2
33588,0,11450,2
33588,0,11454,2
33590,0,3380,1
33590,0,11448,3
33590,0,11453,3
33592,0,3380,1
33592,0,11446,2
33592,0,11529,2
33624,0,3380,1
33626,0,3380,1
33628,0,3380,1
33630,0,3380,1
33632,0,3380,1
33634,0,3380,1
33636,0,3380,1
33638,0,3380,1
33640,0,3380,1
33642,0,3380,1
33644,0,3380,1
33646,0,3380,1
33648,0,3380,1
33650,0,3380,1
33652,0,3380,1
33654,0,3380,1
33656,0,3380,1
33658,0,3380,1
33660,0,3380,1
33662,0,3380,1
33664,0,3380,1
33666,0,3380,1
33668,0,3380,1
33670,0,3380,1
33672,4,11453,1
33672,4,11446,1
33672,4,23121,1
33672,0,3380,1
33678,0,3380,1
33682,0,11446,1
33682,0,11453,1
33682,0,3380,5
33684,0,3380,1
33686,0,3380,1
33688,0,3380,1
33690,0,3380,1
33692,0,3380,1
33694,0,3380,1
33696,0,3380,1
33698,1,11441,3
33698,1,11450,3
33698,0,3380,5
33698,0,3395,1
33698,0,11441,1
33698,0,11450,1
33701,0,3380,1
33701,0,11433,1
33701,0,11447,1
33703,0,3380,1
33703,0,11433,1
33703,0,11447,1
33705,4,11453,1
33705,4,11446,1
33705,4,23121,1
33705,0,3380,1
33707,4,11453,1
33707,4,11446,1
33707,4,23121,1
33707,0,3380,1
33709,1,11446,3
33709,1,11453,3
33709,0,3380,5
33709,0,11446,3
33709,0,11453,3
33709,2,3409,5
33709,2,11446,2
33709,2,11453,2
33709,3,3403,5
33709,3,11446,3
33709,3,11453,3
33711,1,11446,3
33711,1,11453,3
33711,0,3380,5
33711,0,11446,3
33711,0,11453,3
33711,2,3409,5
33711,2,11446,2
33711,2,11453,2
33711,3,3403,5
33711,3,11446,3
33711,3,11453,3
33713,1,11446,3
33713,1,11453,3
33713,0,3380,5
33713,0,11446,3
33713,0,11453,3
33713,2,3409,5
33713,2,11446,2
33713,2,11453,2
33713,3,3403,5
33713,3,11446,3
33713,3,11453,3
33817,0,3380,1
33819,0,3380,1
33821,0,3380,1
33823,4,11453,1
33823,4,11446,1
33823,4,23121,1
33823,0,3380,1
33825,1,11446,1
33825,1,11453,1
33825,0,3380,5
33825,0,11446,1
33825,0,11453,1
33868,0,3380,1
33868,0,3366,5
33870,0,3380,1
33872,0,3380,1
33874,0,3380,1
33876,0,3380,1
33878,0,3380,1
33880,0,3380,1
33882,0,3380,1
33884,0,3380,1
33891,4,11443,1
33891,4,11442,1
33891,4,23087,1
33891,0,3380,1
33891,0,26253,1
33891,2,3409,1
33891,2,26253,1
33891,3,3403,1
33891,3,26253,1
33893,1,11442,2
33893,1,11443,2
33893,0,3380,5
33893,0,11442,1
33893,0,11443,1
33893,0,26253,1
33895,4,11443,1
33895,4,11442,1
33895,4,23087,1
33895,0,3380,1
33895,0,26253,1
33895,2,3409,1
33895,2,26253,1
33895,3,3403,1
33895,3,26253,1
33897,0,3380,5
33897,0,11442,1
33897,0,11443,1
33897,0,26253,2
33899,4,11443,1
33899,4,11442,1
33899,4,23087,1
33899,0,3380,1
33899,0,26253,1
33899,2,3409,1
33899,2,26253,1
33899,3,3403,1
33899,3,26253,1
33901,0,11442,1
33901,0,11443,1
33901,0,26253,3
33901,0,3380,5
33903,4,11443,1
33903,4,11442,1
33903,4,23087,1
33903,0,3380,5
33903,0,26253,1
33903,2,3409,4
33903,2,26253,4
33903,3,3403,4
33903,3,26253,4
33905,0,3380,5
33905,0,11442,4
33905,0,11443,4
33905,0,26253,4
33916,0,3380,1
33982,0,3380,1
33984,0,3380,1
33986,0,3380,1
34119,0,3380,1
34123,0,3380,1
34125,0,3380,1
34127,0,3380,1
34214,0,3380,1
34216,0,3380,1
34218,0,3380,1
34220,0,3380,1
34222,0,3380,1
34224,0,3380,1
34226,0,3380,1
34228,0,3380,1
34230,0,3380,1
34232,0,3380,1
34234,0,3380,1
34236,0,3380,1
34238,0,3380,1
34240,0,3380,1
34242,0,3380,1
34244,0,3380,1
34246,0,3380,1
34248,0,3380,1
34250,0,3380,1
34252,0,3380,1
34254,0,3380,1
34256,0,3380,1
34258,0,3380,1
34267,0,3380,1
34267,0,26254,1
34267,2,3409,1
34267,2,26254,1
34267,3,3403,1
34267,3,26254,1
34269,0,3380,1
34269,0,26254,1
34269,2,3409,1
34269,2,26254,1
34269,3,3403,1
34269,3,26254,1
34273,1,11433,3
34273,1,11447,3
34273,0,3380,5
34273,0,11433,1
34273,0,11447,1
34273,2,3409,5
34273,2,11433,2
34273,2,11447,2
34273,3,3403,5
34273,3,11433,3
34273,3,11447,3
34275,1,11433,3
34275,1,11447,3
34275,0,3380,5
34275,0,11433,1
34275,0,11447,1
34275,2,3409,5
34275,2,11433,2
34275,2,11447,2
34275,3,3403,5
34275,3,11433,3
34275,3,11447,3
34277,1,11433,3
34277,1,11447,3
34277,0,3380,5
34277,0,11433,1
34277,0,11447,1
34277,2,3409,5
34277,2,11433,2
34277,2,11447,2
34277,3,3403,5
34277,3,11433,3
34277,3,11447,3
34279,1,11441,3
34279,1,11455,3
34279,0,3380,5
34279,0,11441,1
34279,0,11455,1
34279,2,3409,5
34279,2,11441,2
34279,2,11455,2
34279,3,3403,5
34279,3,11441,3
34279,3,11455,3
34281,1,11441,3
34281,1,11455,3
34281,0,3380,5
34281,0,11441,1
34281,0,11455,1
34281,2,3409,5
34281,2,11441,2
34281,2,11455,2
34281,3,3403,5
34281,3,11441,3
34281,3,11455,3
34283,1,11441,3
34283,1,11455,3
34283,0,3380,5
34283,0,11441,1
34283,0,11455,1
34283,2,3409,5
34283,2,11441,2
34283,2,11455,2
34283,3,3403,5
34283,3,11441,3
34283,3,11455,3
34285,1,11451,4
34285,1,11452,4
34285,0,3380,5
34285,0,11451,1
34285,0,11452,1
34285,2,3409,5
34285,2,11451,2
34285,2,11452,2
34285,3,3403,5
34285,3,11451,3
34285,3,11452,3
34287,1,11451,4
34287,1,11452,4
34287,0,3380,5
34287,0,11451,1
34287,0,11452,1
34287,2,3409,5
34287,2,11451,2
34287,2,11452,2
34287,3,3403,5
34287,3,11451,3
34287,3,11452,3
34289,1,11451,4
34289,1,11452,4
34289,0,3380,5
34289,0,11451,1
34289,0,11452,1
34289,2,3409,5
34289,2,11451,2
34289,2,11452,2
34289,3,3403,5
34289,3,11451,3
34289,3,11452,3
34291,1,11451,4
34291,0,3380,5
34291,0,11451,1
34291,2,3409,5
34291,2,11451,2
34291,3,3403,5
34291,3,11451,3
34293,1,11451,4
34293,1,11449,4
34293,0,3380,5
34293,0,11451,2
34293,0,11449,1
34293,2,3409,5
34293,2,11451,2
34293,2,11449,2
34293,3,3403,5
34293,3,11451,3
34293,3,11449,3
34295,1,11451,4
34295,1,11449,4
34295,0,3380,5
34295,0,11451,3
34295,0,11449,1
34295,2,3409,5
34295,2,11451,3
34295,2,11449,2
34295,3,3403,5
34295,3,11451,3
34295,3,11449,3
34307,0,3380,1
34307,0,26254,1
34307,2,3409,1
34307,2,26254,1
34307,3,3403,1
34307,3,26254,1
34309,0,26254,1
34309,0,3380,5
34309,2,3409,4
34309,2,26254,4
34309,3,3403,4
34309,3,26254,4
34318,0,3380,5
34318,0,3395,5
34318,0,11444,5
34318,0,11452,4
34329,0,22242,1
34340,0,3380,1
34342,0,3380,1
34344,0,3380,1
34346,0,3380,1
34397,0,3380,5
34397,0,11448,2
34397,0,11452,2
34412,4,3408,1
34412,4,11441,1
34412,4,11452,1
34414,4,3408,1
34414,4,11441,1
34414,4,11452,1
34416,4,3408,1
34416,4,11441,1
34416,4,11452,1
34442,0,3380,1
34444,0,3380,1
34446,0,3380,1
34458,0,3380,1
34460,0,3380,1
34462,0,3380,1
34464,0,3380,1
34466,0,3380,1
34468,0,3380,1
34470,0,3380,1
34472,0,3380,1
34474,0,3380,1
34476,0,3380,1
34478,0,3380,1
34480,0,3380,1
34497,0,3380,1
34563,0,3380,5
34563,0,3395,5
34563,0,11445,5
34563,0,11452,4
34591,0,3380,1
34594,4,11453,1
34594,4,11446,1
34594,4,3408,1
34594,0,3380,1
34596,0,3380,5
34596,0,11453,1
34596,0,11446,1
34829,0,3380,5
34829,0,3395,5
34829,0,11454,5
34829,0,11452,4
34841,0,3380,5
34842,0,3380,5
34843,0,3380,5
34844,0,3380,5
34845,0,3380,5
34846,0,3380,5
34847,0,3380,5
34848,0,3380,5
34849,0,3380,5
34850,0,3380,5
34851,0,3380,5
34852,0,3380,5
34853,0,3380,5
34854,0,3380,5
34855,0,3380,5
34856,0,3380,5
34857,0,3380,5
34858,0,3380,5
34859,0,3380,5
34860,0,3380,5
34861,0,3380,5
34862,0,3380,5
34863,0,3380,5
34864,0,3380,5
34865,0,3380,5
34866,0,3380,5
34867,0,3380,5
34868,0,3380,5
34869,0,3380,5
35684,0,11452,4
35684,0,3380,5
35684,0,3395,5
35684,0,11450,5
35772,4,11452,1
35772,4,11453,1
35772,4,21790,1
35772,0,3380,1
35773,1,11452,1
35773,1,11453,1
35773,0,11452,1
35773,0,11453,1
35773,0,3380,5
35773,2,11452,1
35773,2,11453,1
35773,2,3409,5
35773,3,11452,1
35773,3,11453,1
35773,3,3403,5
35791,4,11452,1
35791,4,11453,1
35791,4,21790,1
35791,0,3380,1
35792,1,11452,1
35792,1,11453,1
35792,0,11452,1
35792,0,11453,1
35792,0,3380,5
35792,2,11452,1
35792,2,11453,1
35792,2,3409,5
35792,3,11452,1
35792,3,11453,1
35792,3,3403,5
35796,0,3380,1
35797,0,3380,1
36949,0,3380,1
36953,0,3380,5
36954,0,3380,5
36955,0,3380,5
36960,0,3400,1
36961,0,3400,1
36962,0,3400,1
36963,0,3400,1
36964,0,3400,1
36965,0,3400,1
36966,0,3400,1
36967,0,3400,1
36968,0,3400,1
36971,0,3400,1
36972,0,3400,1
36973,0,3400,1
36974,0,3400,1
36975,0,3400,1
36976,0,3400,1
36977,0,3400,1
36978,0,3400,1
36979,0,3400,1
36980,0,3400,1
36981,0,3400,1
36997,0,22242,1
36999,0,22242,1
37000,0,22242,1
37001,0,22242,1
37002,0,22242,1
37003,0,22242,1
37004,0,22242,1
37005,0,22242,1
37006,0,22242,1
37007,0,22242,1
37008,4,3400,1
37008,4,11449,1
37008,4,11451,1
37008,4,21790,1
37008,0,3400,1
37011,0,22242,1
37012,0,22242,1
37014,0,22242,1
37015,0,22242,1
37020,4,3400,1
37020,4,11452,1
37020,4,11453,1
37020,4,21790,1
37020,0,3400,1
37021,0,22242,1
37022,0,3400,1
37023,0,3400,1
37024,0,22242,1
37025,0,22242,1
37026,0,22242,1
37027,0,22242,1
37028,4,3400,1
37028,4,11448,1
37028,4,11453,1
37028,4,23121,1
37028,0,3400,1
37029,4,3400,1
37029,4,11433,1
37029,4,11451,1
37029,4,21791,1
37029,0,3400,1
37030,0,3400,1
37031,0,22242,1
37032,0,3400,1
37033,0,22242,1
37034,0,3400,1
37037,0,22242,1
37038,0,3400,1
37039,0,22242,1
37040,0,3400,1
37041,4,3400,1
37041,4,11448,1
37041,4,11453,1
37041,4,21790,1
37041,0,3400,1
37042,0,22242,1
37043,4,3400,1
37043,4,11433,1
37043,4,11455,1
37043,4,23087,1
37043,0,3400,1
37044,4,3400,1
37044,4,11433,1
37044,4,11455,1
37044,4,23087,1
37044,0,3400,1
37045,4,3400,1
37045,4,11452,1
37045,4,11453,1
37045,4,21790,1
37045,0,3400,1
37046,0,22242,1
37047,4,3400,1
37047,4,11449,1
37047,4,11451,1
37047,4,21790,1
37047,0,3400,1
37048,4,3400,1
37048,4,11449,1
37048,4,11451,1
37048,4,21790,1
37048,0,3400,1
37049,0,22242,1
37050,0,22242,1
37051,0,22242,1
37052,0,22242,1
37053,0,22242,1
37054,0,22242,1
37058,0,22242,1
37060,4,3400,1
37060,4,11433,1
37060,4,11455,1
37060,4,21791,1
37060,0,3400,1
37061,0,22242,1
37062,0,22242,1
37063,0,22242,1
37064,0,22242,1
37065,0,22242,1
37066,4,3400,1
37066,4,11448,1
37066,4,11453,1
37066,4,23121,1
37066,0,3400,1
37067,0,22242,1
37068,0,22242,1
37069,0,22242,1
37071,0,22242,1
37072,0,22242,1
37073,0,22242,1
37074,0,22242,1
37075,0,22242,1
37079,0,22242,1
37080,4,3400,1
37080,4,11446,1
37080,4,11448,1
37080,4,21791,1
37080,0,3400,1
37081,4,3400,1
37081,4,11446,1
37081,4,11448,1
37081,4,21791,1
37081,0,3400,1
37083,4,3400,1
37083,4,11448,1
37083,4,11453,1
37083,4,23087,1
37083,0,3400,1
37085,0,22242,1
37087,4,3400,1
37087,4,11446,1
37087,4,11448,1
37087,4,23121,1
37087,0,3400,1
37138,0,22242,1
37139,0,22242,1
37287,4,11442,1
37287,4,11529,1
37287,4,23087,1
37287,0,3380,1
37309,4,11446,1
37309,4,11453,1
37309,4,23121,1
37309,0,3380,1
37310,4,11446,1
37310,4,11453,1
37310,4,23121,1
37310,0,3380,1
37311,1,11442,1
37311,1,11529,1
37311,0,11442,1
37311,0,11529,1
37311,0,3380,5
37311,2,11442,1
37311,2,11529,1
37311,2,3409,5
37311,3,11442,1
37311,3,11529,1
37311,3,3403,5
37312,4,11442,1
37312,4,11529,1
37312,4,23087,1
37312,0,3380,1
37314,1,11442,1
37314,1,11529,1
37314,0,11442,1
37314,0,11529,1
37314,0,3380,5
37314,2,11442,1
37314,2,11529,1
37314,2,3409,5
37314,3,11442,1
37314,3,11529,1
37314,3,3403,5
37315,4,11442,1
37315,4,11529,1
37315,4,23087,1
37315,0,3380,1
37316,1,11442,1
37316,1,11529,1
37316,0,11442,1
37316,0,11529,1
37316,0,3380,5
37316,2,11442,1
37316,2,11529,1
37316,2,3409,5
37316,3,11442,1
37316,3,11529,1
37316,3,3403,5
37317,4,11442,1
37317,4,11529,1
37317,4,23087,1
37317,0,3380,1
37318,1,11442,1
37318,1,11529,1
37318,0,11442,1
37318,0,11529,1
37318,0,3380,5
37318,2,11442,1
37318,2,11529,1
37318,2,3409,5
37318,3,11442,1
37318,3,11529,1
37318,3,3403,5
37319,4,11442,1
37319,4,11529,1
37319,4,23087,1
37319,0,3380,1
37320,1,11442,1
37320,1,11529,1
37320,0,11442,1
37320,0,11529,1
37320,0,3380,5
37320,2,11442,1
37320,2,11529,1
37320,2,3409,5
37320,3,11442,1
37320,3,11529,1
37320,3,3403,5
37321,4,11442,1
37321,4,11529,1
37321,4,23087,1
37321,0,3380,1
37322,1,11442,1
37322,1,11529,1
37322,0,11442,1
37322,0,11529,1
37322,0,3380,5
37322,2,11442,1
37322,2,11529,1
37322,2,3409,5
37322,3,11442,1
37322,3,11529,1
37322,3,3403,5
37323,4,11446,1
37323,4,11453,1
37323,4,23121,1
37323,0,3380,1
37324,1,11446,1
37324,1,11453,1
37324,0,11446,1
37324,0,11453,1
37324,0,3380,5
37324,2,11446,1
37324,2,11453,1
37324,2,3409,5
37324,3,11446,1
37324,3,11453,1
37324,3,3403,5
37325,4,11446,1
37325,4,11453,1
37325,4,23121,1
37325,0,3380,1
37326,1,11446,1
37326,1,11453,1
37326,0,11446,1
37326,0,11453,1
37326,0,3380,5
37326,2,11446,1
37326,2,11453,1
37326,2,3409,5
37326,3,11446,1
37326,3,11453,1
37326,3,3403,5
37327,4,11446,1
37327,4,11453,1
37327,4,23121,1
37327,0,3380,1
37328,1,11446,1
37328,1,11453,1
37328,0,11446,1
37328,0,11453,1
37328,0,3380,5
37328,2,11446,1
37328,2,11453,1
37328,2,3409,5
37328,3,11446,1
37328,3,11453,1
37328,3,3403,5
37329,1,11446,1
37329,1,11453,1
37329,0,3380,5
37329,2,11446,1
37329,2,11453,1
37329,2,3409,5
37329,3,11446,1
37329,3,11453,1
37329,3,3403,5
37330,4,11446,1
37330,4,11453,1
37330,4,23121,1
37330,0,3380,1
37331,1,11446,1
37331,1,11453,1
37331,0,3380,5
37331,2,11446,1
37331,2,11453,1
37331,2,3409,5
37331,3,11446,1
37331,3,11453,1
37331,3,3403,5
37332,4,11446,1
37332,4,11453,1
37332,4,23121,1
37332,0,3380,1
37333,1,11446,1
37333,1,11453,1
37333,0,3380,5
37333,2,11446,1
37333,2,11453,1
37333,2,3409,5
37333,3,11446,1
37333,3,11453,1
37333,3,3403,5
37334,4,11446,1
37334,4,11453,1
37334,4,23121,1
37334,0,3380,1
37335,1,11446,1
37335,1,11453,1
37335,0,3380,5
37335,2,11446,1
37335,2,11453,1
37335,2,3409,5
37335,3,11446,1
37335,3,11453,1
37335,3,3403,5
37338,4,11446,1
37338,4,11453,1
37338,4,23121,1
37338,0,3380,1
37339,1,11446,1
37339,1,11453,1
37339,0,3380,5
37339,2,11446,1
37339,2,11453,1
37339,2,3409,5
37339,3,11446,1
37339,3,11453,1
37339,3,3403,5
37340,4,11441,1
37340,4,11455,1
37340,4,21790,1
37340,0,3380,1
37341,1,11441,1
37341,1,11455,1
37341,0,11441,1
37341,0,11455,1
37341,0,3380,5
37341,2,11441,1
37341,2,11455,1
37341,2,3409,5
37341,3,11441,1
37341,3,11455,1
37341,3,3403,5
37342,1,11446,1
37342,1,11453,1
37342,0,3380,5
37342,2,11446,1
37342,2,11453,1
37342,2,3409,5
37342,3,11446,1
37342,3,11453,1
37342,3,3403,5
37343,4,11446,1
37343,4,11453,1
