typeID,name
37157,Standup M-Set Drone and Fighter Manufacturing Material Efficiency II
37158,Standup M-Set Ammunition Manufacturing Material Efficiency I
37159,Standup M-Set Ammunition Manufacturing Material Efficiency II
37160,Standup M-Set Equipment Manufacturing Time Efficiency I
37161,Standup M-Set Equipment Manufacturing Time Efficiency II
37162,Standup M-Set Basic Small Ship Manufacturing Time Efficiency I
37163,Standup M-Set Basic Small Ship Manufacturing Time Efficiency II
37164,Standup L-Set Ammunition Manufacturing Efficiency I
37165,Standup L-Set Ammunition Manufacturing Efficiency II
37166,Standup L-Set Basic Large Ship Manufacturing Efficiency I
37167,Standup L-Set Basic Large Ship Manufacturing Efficiency II
37168,Standup L-Set Advanced Large Ship Manufacturing Efficiency I
37169,Standup L-Set Advanced Large Ship Manufacturing Efficiency II
37170,Standup L-Set Equipment Manufacturing Efficiency I
37171,Standup L-Set Equipment Manufacturing Efficiency II
37172,Standup L-Set Capital Ship Manufacturing Efficiency II
37173,Standup L-Set Capital Ship Manufacturing Efficiency I
37174,Standup L-Set Advanced Component Manufacturing Efficiency I
37175,Standup L-Set Advanced Component Manufacturing Efficiency II
37178,Standup XL-Set Equipment and Consumable Manufacturing Efficiency I
37179,Standup XL-Set Equipment and Consumable Manufacturing Efficiency II
37180,Standup XL-Set Ship Manufacturing Efficiency I
37181,Standup XL-Set Ship Manufacturing Efficiency II
37182,Standup XL-Set Laboratory Optimization II
37183,Standup XL-Set Laboratory Optimization I
37216,Standup M-Set Missile Precision I
37217,Standup M-Set Missile Precision II
37218,Standup M-Set Energy Neutralizer Projection I
37219,Standup M-Set Energy Neutralizer Projection II
37220,Standup M-Set Missile Projection I
37221,Standup M-Set Missile Projection II
37222,Standup M-Set Energy Neutralizer Economy I
37223,Standup M-Set Energy Neutralizer Economy II
37228,Standup M-Set Electronic Warfare Projection I
37229,Standup M-Set Electronic Warfare Projection II
37230,Standup M-Set Electronic Warfare Economy I
37231,Standup M-Set Electronic Warfare Economy II
37232,Standup M-Set Structure Target Multiplexing I
37233,Standup M-Set Structure Target Multiplexing II
37234,Standup M-Set Enhanced Targeting System I
37235,Standup M-Set Enhanced Targeting System II
37248,Standup L-Set Missile Flight Processor I
37249,Standup L-Set Missile Flight Processor II
37250,Standup L-Set Energy Neutralizer Feedback Control I
37251,Standup L-Set Energy Neutralizer Feedback Control II
37254,Standup L-Set EW Expert System I
37255,Standup L-Set EW Expert System II
37256,Standup L-Set Bomb Aimer I
37257,Standup L-Set Bomb Aimer II
37258,Standup L-Set Point Defense Battery Control I
37259,Standup L-Set Point Defense Battery Control II
37260,Standup L-Set Target Acquisition Array I
37261,Standup L-Set Target Acquisition Array II
37268,Standup XL-Set Missile Fire Control Computer I
37269,Standup XL-Set Missile Fire Control Computer II
37272,Standup XL-Set EW and Emissions Co-ordinator I
37273,Standup XL-Set EW and Emissions Co-ordinator II
37274,Standup XL-Set Extinction Level Weapons Suite I
37275,Standup XL-Set Extinction Level Weapons Suite II
37288,Rapid Torpedo Launcher I
37289,Quad 800mm Repeating Cannon I
37290,Quad Mega Pulse Laser I
37291,Triple Neutron Blaster Cannon I
37292,Rapid Torpedo Launcher II
37293,Dread Guristas Rapid Torpedo Launcher
37294,XL Torpedo Launcher II
37295,XL Cruise Missile Launcher II
37296,Quad Mega Pulse Laser II
37297,Modulated Compact Quad Mega Pulse Laser
37298,Dual Giga Pulse Laser II
37299,Dual Giga Beam Laser II
37300,Triple Neutron Blaster Cannon II
37301,Regulated Compact Triple Neutron Blaster Cannon
37302,Ion Siege Blaster II
37303,Dual 1000mm Railgun II
37304,Quad 800mm Repeating Cannon II
37305,Compact Carbine Quad 800mm Repeating Cannon
37306,Hexa 2500mm Repeating Cannon II
37307,Quad 3500mm Siege Artillery II
37450,Ice Mining Laser I
37451,Ice Mining Laser II
37452,ORE Ice Mining Laser
37453,Crucifier Navy Issue
37454,Vigil Fleet Issue
37455,Griffin Navy Issue
37456,Maulus Navy Issue
37457,Deacon
37458,Kirin
37459,Thalia
37460,Scalpel
37479,Micro Jump Field Generator
37480,Bifrost
37481,Pontifex
37482,Stork
37483,Magus
37532,Standup Signal Amplifier I
37534,Tenebrex Cyno Jammer
37543,Guidance Disruptor I
37544,Highstroke Scoped Guidance Disruptor
37545,A-211 Enduring Guidance Disruptor
37546,Guidance Disruptor II
37599,Cenobite I
37604,Apostle
37605,Minokawa
37606,Lif
37607,Ninazu
37608,Pitfall Compact Warp Disruption Field Generator
37610,Clutch Restrained Warp Disruption Field Generator
37611,M-36 Enduring Warp Disruption Field Generator
37612,True Sansha Warp Disruption Field Generator
37613,CONCORD Warp Disruption Field Generator
37615,Command Destroyers
37622,Corpii C-Type Small Energy Neutralizer
37623,Corpii B-Type Small Energy Neutralizer
37624,Corpii A-Type Small Energy Neutralizer
37625,Corpum C-Type Medium Energy Neutralizer
37626,Corpum B-Type Medium Energy Neutralizer
37627,Corpum A-Type Medium Energy Neutralizer
37628,Corpus C-Type Heavy Energy Neutralizer
37629,Corpus B-Type Heavy Energy Neutralizer
37630,Corpus A-Type Heavy Energy Neutralizer
37631,Corpus X-Type Heavy Energy Neutralizer
37796,Structure Missile Systems
37797,Structure Doomsday Operation
37798,Structure Electronic Systems
37799,Structure Engineering Systems
37805,Republic Fleet Shield Recharger
37820,Caldari Navy Shield Power Relay
37821,Standup Gravimetric ECM Script
37822,Standup Ladar ECM Script
37823,Standup Magnetometric ECM Script
37824,Standup Radar ECM Script
37825,Dread Guristas Shield Flux Coil
37843,Standup Super-heavy Torpedo
37844,Standup XL Cruise Missile
37846,Standup Cruise Missile
37847,Standup Heavy Missile
37848,Standup Light Missile
37849,Standup Heavy Guided Bomb
37850,Standup Light Guided Bomb
37874,Project Compass Star Charts
37875,Contraband Amarrian Walnuts
37877,Cerebrum In A Container
37878,Sansha Claws Fairytale Book
37879,Festive Firecrackers
37880,Max Amarria
37881,Grand Teigjon Casino Chip
37882,YC117 Symposium On Emergent Threats Access Pass
37883,95th Interstellar Mindclash Championship Tickets
37884,Feawen's Approval Documentation
37885,Meat Popsicle
37886,Capital Parking Ticket
37887,Counterfeit Dominix Model
37888,Starsi
37889,YC118 Succession Trial Champion’s Decree – House Tash-Murkon
37892,YC118 Succession Trial Champion’s Decree – House Ardishapur
37893,YC118 Succession Trial Champion’s Decree – House Kador
37894,YC118 Succession Trial Champion’s Decree – House Khanid
37895,YC118 Succession Trial Champion’s Decree – House Kor-Azor
37896,YC118 Succession Trial Champion’s Decree – House Sarum
40307,Noir. Modified Entosis Link
40308,Spectre Fleet's Modified Entosis Link
40309,Affirmative. Modified Entosis Link
40310,Pandemic SPHERE Modified Entosis Link
40328,Logistics Frigates
40334,Missile Range Disruption Script
40335,Missile Precision Disruption Script
40340,Upwell Palatine Keepstar
40345,Scarab I
40346,Siren I
40347,Dromi I
40348,25000mm Steel Plates I
40349,25000mm Crystalline Carbonide Restrained Plates
40350,25000mm Rolled Tungsten Compact Plates
40351,25000mm Steel Plates II
40354,Capital Shield Extender I
40355,Capital Azeotropic Restrained Shield Extender
40356,Capital F-S9 Regolith Compact Shield Extender
40357,Capital Shield Extender II
40358,Equite I
40359,Locust I
40360,Satyr I
40361,Gram I
40362,Ametat I
40363,Termite I
40364,Antaeus I
40365,Gungnir I
40456,Research Component
40519,Skill Extractor
40520,Large Skill Injector
40548,Medium 'Astrahus' Citadel BPC Token
40549,Large 'Fortizar' Citadel BPC Token
40552,Equite II
40553,Gram II
40554,Locust II
40555,Satyr II
40556,Templar II
40557,Dragonfly II
40558,Firbolg II
40559,Einherji II
40560,Ametat II
40561,Malleus II
40562,Antaeus II
40563,Cyclops II
40564,Gungnir II
40565,Tyrfing II
40566,Termite II
40567,Mantis II
40568,Cenobite II
40569,Scarab II
40570,Siren II
40571,Dromi II
40572,Light Fighters
40573,Support Fighters
40631,‘Holy Destiny’ Electromagnetic Lance
40632,‘Divine Harvest’ Electromagnetic Reaper
40633,Bosonic Field Generator
40634,Gravitational Transportation Field Oscillator
40635,Stasis Webification Burst Projector
40636,Energy Neutralization Burst Projector
40656,CSM 11 Electee Archive Script
40659,Capital Energy Neutralizer I
40660,Capital Gremlin Compact Energy Neutralizer
40661,Capital Infectious Scoped Energy Neutralizer
40662,Capital Energy Neutralizer II
40663,True Sansha Capital Energy Neutralizer
40664,Dark Blood Capital Energy Neutralizer
40665,Capital Energy Nosferatu I
40666,Capital Ghoul Compact Energy Nosferatu
40667,Capital Knave Scoped Energy Nosferatu
40668,Capital Energy Nosferatu II
40669,True Sansha Capital Energy Nosferatu
40670,Dark Blood Capital Energy Nosferatu
40690,Sentient Burst Jammer
40691,Unit D-34343's Modified Burst Jammer
40692,Unit F-435454's Modified Burst Jammer
40693,Unit P-343554's Modified Burst Jammer
40694,Unit W-634's Modified Burst Jammer
40696,Warp Disruption Burst Projector
40697,Sensor Dampening Burst Projector
40698,Target Illumination Burst Projector
40699,Weapon Disruption Burst Projector
40701,Subcompact TEBS Interface
40714,Capital Emergency Hull Energizer I
40715,Capital Implacable Compact Emergency Hull Energizer
40716,Capital Indefatigable Enduring Emergency Hull Energizer
40717,Capital Emergency Hull Energizer II
40718,Sisters Capital Emergency Hull Energizer
40725,Guri Hivaa Killer
40726,Guri Hivaa Assassin
40727,Guri Hivaa Rokosabai
40728,Rakka's Rattlesnake
40729,Kazue's Caiman
40730,Heavy Warp Disruptor I
40731,Heavy Fleeting Compact Warp Disruptor
40732,Heavy J5 Enduring Warp Disruptor
40733,Heavy Faint Scoped Warp Disruptor
40734,Heavy Warp Disruptor II
40736,Shadow Serpentis Heavy Warp Disruptor
40737,Domination Heavy Warp Disruptor
40750,Heavy Warp Scrambler I
40752,Heavy Initiated Compact Warp Scrambler
40754,Heavy J5b Enduring Warp Scrambler
40756,Heavy Faint Epsilon Scoped Warp Scrambler
40758,Heavy Warp Scrambler II
40762,Shadow Serpentis Heavy Warp Scrambler
40764,Domination Heavy Warp Scrambler
41030,'Excavator' Mining Drone
41031,AML Compact Omnidirectional Tracking Link
41032,Denny Enduring Omnidirectional Tracking Link
41033,N-JM Compact Omnidirectional Tracking Enhancer
41034,AE-K Compact Drone Damage Amplifier
41038,Republic Fleet Stasis Webifier
41040,Heavy Stasis Grappler I
41054,Heavy Gunnar Compact Stasis Grappler
41055,Heavy Karelin Scoped Stasis Grappler
41056,Heavy Jigoro Enduring Stasis Grappler
41057,Heavy Stasis Grappler II
41058,Shadow Serpentis Heavy Stasis Grappler
41059,Domination Heavy Stasis Grappler
41061,Federation Navy Warp Scrambler
41062,Federation Navy Warp Disruptor
41063,Modal Enduring Quad Mega Pulse Laser
41064,Anode Scoped Quad Mega Pulse Laser
41065,Afocal Precise Quad Mega Pulse Laser
41066,Dark Blood Quad Mega Pulse Laser
41067,True Sansha Quad Mega Pulse Laser
41076,Modal Enduring Triple Neutron Blaster Cannon
41077,Anode Scoped Triple Neutron Blaster Cannon
41078,Limited Precise Triple Neutron Blaster Cannon
41079,Shadow Serpentis Triple Neutron Blaster Cannon
41080,Ample Gallium Quad 800mm Repeating Cannon
41081,Scout Scoped Quad 800mm Repeating Cannon
41082,Prototype Precise Quad 800mm Repeating Cannon
41083,Domination Quad 800mm Repeating Cannon
41099,Modulated Compact Dual Giga Pulse Laser
41100,Modal Enduring Dual Giga Pulse Laser
41101,Anode Scoped Dual Giga Pulse Laser
41102,Afocal Precise Dual Giga Pulse Laser
41103,Dark Blood Dual Giga Pulse Laser
41104,True Sansha Dual Giga Pulse Laser
41114,Modulated Compact Dual Giga Beam Laser
41115,Modal Enduring Dual Giga Beam Laser
41116,Anode Scoped Dual Giga Beam Laser
41117,Afocal Precise Dual Giga Beam Laser
41118,Dark Blood Dual Giga Beam Laser
41119,True Sansha Dual Giga Beam Laser
41126,Regulated Compact Ion Siege Blaster
41127,Modal Enduring Ion Siege Blaster
41128,Anode Scoped Ion Siege Blaster
41129,Limited Precise Ion Siege Blaster
41130,Shadow Serpentis Ion Siege Blaster
41138,Carbide Compact Dual 1000mm Railgun
41139,Compressed Enduring Dual 1000mm Railgun
41140,Scout Scoped Dual 1000mm Railgun
41141,Prototype Precise Dual 1000mm Railgun
41142,Shadow Serpentis Dual 1000mm Railgun
41150,Carbine Compact Hexa 2500mm Repeating Cannon
41151,Gallium Ample Hexa 2500mm Repeating Cannon
41152,Scout Scoped Hexa 2500mm Repeating Cannon
41153,Prototype Precise Hexa 2500mm Repeating Cannon
41154,Domination Hexa 2500mm Repeating Cannon
41155,ECCM Script
41156,Carbide Compact Quad 3500mm Siege Artillery
41157,Gallium Ample Quad 3500mm Siege Artillery
41158,Scout Scoped Quad 3500mm Siege Artillery
41159,Prototype Precise Quad 3500mm Siege Artillery
41160,Domination Quad 3500mm Siege Artillery
41174,Dread Guristas XL Cruise Missile Launcher
41175,Arbalest Compact XL Cruise Missile Launcher
41176,TE-2100 Ample XL Cruise Missile Launcher
41180,Arbalest Compact XL Torpedo Launcher
41181,TE-2100 Ample XL Torpedo Launcher
41182,Dread Guristas XL Torpedo Launcher
41191,Sentient Sensor Booster
41192,Unit D-34343's Modified Sensor Booster
41193,Unit F-435454's Modified Sensor Booster
41194,Unit P-343554's Modified Sensor Booster
41195,Unit W-634's Modified Sensor Booster
41196,Sentient Signal Amplifier
41197,Syndicate Signal Amplifier
41198,Sentient Remote Sensor Booster
41199,Shadow Serpentis Remote Sensor Booster
41200,Shadow Serpentis Damage Control
41201,Syndicate Damage Control
41202,Sentient Damage Control
41203,Brynn's Modified Damage Control
41204,Unit D-34343's Modified Damage Control
41205,Tuvan's Modified Damage Control
41206,Unit F-435454's Modified Damage Control
41207,Setele's Modified Damage Control
41208,Unit P-343554's Modified Damage Control
41210,Cormack's Modified Damage Control
41211,Unit W-634's Modified Damage Control
41212,Republic Fleet Small Cap Battery
41213,Domination Small Cap Battery
41214,Thukker Small Cap Battery
41215,Republic Fleet Medium Cap Battery
41216,Domination Medium Cap Battery
41217,Thukker Medium Cap Battery
41218,Republic Fleet Large Cap Battery
41219,Domination Large Cap Battery
41220,Thukker Large Cap Battery
41223,Arbalest Compact Rapid Torpedo Launcher
41224,TE-2100 Ample Rapid Torpedo Launcher
41236,10000MN Afterburner I
41237,10000MN Y-S8 Compact Afterburner
41238,10000MN Monopropellant Enduring Afterburner
41239,10000MN Afterburner II
41240,Domination 10000MN Afterburner
41241,Shadow Serpentis 10000MN Afterburner
41249,50000MN Microwarpdrive I
41250,50000MN Y-T8 Compact Microwarpdrive
41251,50000MN Quad LiF Restrained Microwarpdrive
41252,50000MN Cold-Gas Enduring Microwarpdrive
41253,50000MN Microwarpdrive II
41254,Domination 50000MN Microwarpdrive
41255,Shadow Serpentis 50000MN Microwarpdrive
41263,Ample Electronics
41264,Ample Compounds
41265,Ample Conductors
41266,Compact Electronics
41267,Compact Compounds
41268,Compact Conductors
41269,Enduring Electronics
41270,Scourge Javelin XL Torpedo
41271,Scourge Rage XL Torpedo
41272,Nova Javelin XL Torpedo
41273,Nova Rage XL Torpedo
41274,Mjolnir Javelin XL Torpedo
41275,Mjolnir Rage XL Torpedo
41276,Inferno Javelin XL Torpedo
41277,Inferno Rage XL Torpedo
41286,Inferno Precision XL Cruise Missile
41287,Inferno Fury XL Cruise Missile
41290,Scourge Precision XL Cruise Missile
41291,Scourge Fury XL Cruise Missile
41294,Nova Fury XL Cruise Missile
41295,Nova Precision XL Cruise Missile
41298,Mjolnir Precision XL Cruise Missile
41299,Mjolnir Fury XL Cruise Missile
41302,Enduring Compounds
41303,Enduring Conductors
41304,Precise Electronics
41305,Precise Compounds
41306,Precise Conductors
41307,Restrained Electronics
41308,Restrained Compounds
41309,Restrained Conductors
41310,Scoped Electronics
41311,Scoped Compounds
41312,Scoped Conductors
41314,Hail XL
41316,Barrage XL
41318,Tremor XL
41320,Quake XL
41322,Void XL
41324,Null XL
41326,Javelin XL
41328,Spike XL
41330,Scorch XL
41332,Conflagration XL
41334,Gleam XL
41336,Aurora XL
41403,Capital Autocannon Specialization
41404,Capital Artillery Specialization
41405,Capital Blaster Specialization
41406,Capital Railgun Specialization
41407,Capital Pulse Laser Specialization
41408,Capital Beam Laser Specialization
41409,XL Torpedo Specialization
41410,XL Cruise Missile Specialization
41411,Networked Sensor Array
41414,Hermes Compact Fighter Support Unit
41415,Fighter Support Unit II
41417,Sentient Fighter Support Unit
41439,‘Iron Pike’ Kinetic Lance
41440,‘Phalarica’ Thermal Lance
41441,‘Geiravor’ Explosive Lance
41442,‘Cold Wind’ Kinetic Reaper
41443,‘Guillotine’ Thermal Reaper
41444,‘Jormungandr’ Explosive Reaper
41456,CONCORD 25000mm Steel Plates
41457,Dark Blood 25000mm Steel Plates
41458,Shadow Serpentis 25000mm Steel Plates
41459,CONCORD Capital Shield Extender
41460,True Sansha Capital Shield Extender
41461,Dread Guristas Capital Shield Extender
41462,Domination Capital Shield Extender
41463,Capital I-ax Enduring Remote Armor Repairer
41464,Capital Coaxial Compact Remote Armor Repairer
41465,Capital Solace Scoped Remote Armor Repairer
41466,Capital Remote Armor Repairer II
41467,Dark Blood Capital Remote Armor Repairer
41468,Shadow Serpentis Capital Remote Armor Repairer
41469,Capital Asymmetric Enduring Remote Shield Booster
41470,Capital Murky Compact Remote Shield Booster
41471,Capital S95a Scoped Remote Shield Booster
41472,True Sansha Capital Remote Shield Booster
41473,Dread Guristas Capital Remote Shield Booster
41474,Domination Capital Remote Shield Booster
41475,Capital Remote Hull Repairer II
41476,Small Ancillary Remote Armor Repairer
41477,Medium Ancillary Remote Armor Repairer
41478,Large Ancillary Remote Armor Repairer
41479,Capital Ancillary Remote Armor Repairer
41480,Small Ancillary Remote Shield Booster
41481,Medium Ancillary Remote Shield Booster
41482,Large Ancillary Remote Shield Booster
41483,Capital Ancillary Remote Shield Booster
41484,Capital Cap Battery I
41485,Capital Compact Pb-Acid Cap Battery
41486,Capital Cap Battery II
41487,Domination Capital Cap Battery
41488,Dark Blood Capital Cap Battery
41489,Cap Booster 3200
41490,Navy Cap Booster 3200
41491,Capital Capacitor Booster I
41492,Capital F-RX Compact Capacitor Booster
41493,Capital Capacitor Booster II
41494,Dark Blood Capital Capacitor Booster
41495,True Sansha Capital Capacitor Booster
41498,Capital I-a Enduring Armor Repairer
41499,Capital ACM Compact Armor Repairer
41500,Capital Armor Repairer II
41501,Dark Blood Capital Armor Repairer
41502,Shadow Serpentis Capital Armor Repairer
41503,Capital Ancillary Armor Repairer
41504,Capital Ancillary Shield Booster
41505,Capital C-5L Compact Shield Booster
41506,Capital Clarity Ward Enduring Shield Booster
41507,Capital Shield Booster II
41508,True Sansha Capital Shield Booster
41509,Dread Guristas Capital Shield Booster
41510,Domination Capital Shield Booster
41511,Capital Hull Repairer I
41512,Capital I-b Enduring Hull Repairer
41513,Capital IEF Compact Hull Repairer
41514,Capital Hull Repairer II
41515,Capital Flex Armor Hardener I
41516,Capital Flex Shield Hardener I
41517,Armor EM Resistance Script
41518,Armor Thermal Resistance Script
41519,Armor Kinetic Resistance Script
41520,Armor Explosive Resistance Script
41521,Shield EM Resistance Script
41522,Shield Thermal Resistance Script
41523,Shield Kinetic Resistance Script
41524,Shield Explosive Resistance Script
41525,Capital Flex Armor Hardener II
41526,Dark Blood Capital Flex Armor Hardener
41527,Shadow Serpentis Capital Flex Armor Hardener
41528,Capital Flex Shield Hardener II
41529,True Sansha Capital Flex Shield Hardener
41530,Dread Guristas Capital Flex Shield Hardener
41531,Domination Capital Flex Shield Hardener
41533,Ligature Integrated Analyzer
41534,Zeugma Integrated Analyzer
41537,Doomsday Rapid Firing
41565,Capital Radiative Scoped Remote Capacitor Transmitter
41566,Capital Inductive Compact Remote Capacitor Transmitter
42124,Vehement
42125,Vendetta
42126,Vanquisher
42145,Low-grade Asklepian Alpha
42146,Low-grade Asklepian Beta
42200,Low-grade Asklepian Delta
42201,Low-grade Asklepian Epsilon
42202,Low-grade Asklepian Gamma
42203,Low-grade Asklepian Omega
42204,Mid-grade Asklepian Alpha
42205,Mid-grade Asklepian Beta
42206,Mid-grade Asklepian Gamma
42207,Mid-grade Asklepian Delta
42208,Mid-grade Asklepian Epsilon
42209,Mid-grade Asklepian Omega
42210,High-grade Asklepian Alpha
42211,High-grade Asklepian Beta
42212,High-grade Asklepian Gamma
42213,High-grade Asklepian Delta
42214,High-grade Asklepian Epsilon
42215,High-grade Asklepian Omega
42226,Serpentis Modified Capital Microprocessor
42229,Copper Ouroboros
42230,Silver Ouroboros
42231,Gold Ouroboros
42241,Molok
42242,Dagon
42243,Chemosh
42244,Porpoise
42245,Rabisu
42246,Caedes
42522,Pulse Activated Nexus Invulnerability Core
42526,Armor Command Burst I
42527,Information Command Burst I
42528,Mining Foreman Burst I
42529,Shield Command Burst I
42530,Skirmish Command Burst I
42685,Sunesis
42694,Active Shielding Charge
42695,Shield Harmonizing Charge
42696,Shield Extension Charge
42722,Cap Female Guristas
42741,Men’s ‘Crusader’ Beret (Amarr Empire)
42743,Cap Male Guristas
42829,Mining Laser Field Enhancement Charge
42830,Mining Laser Optimization Charge
42831,Mining Equipment Preservation Charge
42832,Armor Energizing Charge
42833,Rapid Repair Charge
42834,Armor Reinforcement Charge
42835,Sensor Optimization Charge
42836,Electronic Superiority Charge
42837,Electronic Hardening Charge
42838,Evasive Maneuvers Charge
42839,Interdiction Maneuvers Charge
42840,Rapid Deployment Charge
42890,Industrial Core II
43551,Mining Foreman Burst II
43552,Armor Command Burst II
43554,Information Command Burst II
43555,Shield Command Burst II
43556,Skirmish Command Burst II
43630,Mini Skill Injector
43640,Empire Civilian Container
43658,Amarr Phenomena Generator
43660,Caldari Phenomena Generator
43662,Gallente Phenomena Generator
43664,Minmatar Phenomena Generator
43677,State Civilian Container
43678,Federation Civilian Container
43679,Republic Civilian Container
43681,'Excavator' Ice Harvesting Drone
43682,Ducia Foundry Strong Box
43683,Joint Harvesting Strong Box
43684,HZO Refinery Strong Box
43685,Deep Core Mining Inc. Strong Box
43686,Poksu Mineral Group Strong Box
43687,Minedrill Strong Box
43688,Astral Mining Inc. Strong Box
43689,Material Acquisition Strong Box
43690,Allotek Industries Strong Box
43691,Minmatar Mining Corporation Strong Box
43692,Vherokior Tribe Strong Box
43693,Thukker Mix Strong Box
43694,'Augmented' Mining Drone
43695,True Creations Strong Box
43696,Blood Raider Strong Box
43697,Guristas Production Strong Box
43698,Salvation Angels Strong Box
43699,Ice Harvesting Drone I
43700,Ice Harvesting Drone II
43701,'Augmented' Ice Harvesting Drone
43702,Ice Harvesting Drone Operation
43703,Ice Harvesting Drone Specialization
43704,Standup XL-Set Structure and Component Manufacturing Efficiency I
43705,Standup XL-Set Structure and Component Manufacturing Efficiency II
43707,Standup L-Set Advanced Small Ship Manufacturing Efficiency I
43708,Standup L-Set Advanced Small Ship Manufacturing Efficiency II
43709,Standup L-Set Advanced Medium Ship Manufacturing Efficiency I
43711,Standup L-Set Advanced Medium Ship Manufacturing Efficiency II
43712,Standup L-Set Drone and Fighter Manufacturing Efficiency I
43713,Standup L-Set Drone and Fighter Manufacturing Efficiency II
43714,Standup L-Set Basic Small Ship Manufacturing Efficiency I
43715,Standup L-Set Basic Small Ship Manufacturing Efficiency II
43716,Standup L-Set Basic Medium Ship Manufacturing Efficiency I
43717,Standup L-Set Basic Medium Ship Manufacturing Efficiency II
43718,Standup L-Set Basic Capital Component Manufacturing Efficiency I
43719,Standup L-Set Basic Capital Component Manufacturing Efficiency II
43720,Standup L-Set Structure Manufacturing Efficiency I
43721,Standup L-Set Structure Manufacturing Efficiency II
43722,Standup L-Set Invention Optimization I
43723,Standup L-Set Invention Optimization II
43724,Standup L-Set ME Research Optimization I
43725,Standup L-Set ME Research Optimization II
43726,Standup L-Set TE Research Optimization I
43727,Standup L-Set TE Research Optimization II
43728,Spatial Phenomena Generation
43732,Standup M-Set Basic Large Ship Manufacturing Material Efficiency I
43733,Standup M-Set Basic Large Ship Manufacturing Time Efficiency I
43734,Standup M-Set Basic Large Ship Manufacturing Time Efficiency II
43775,ORE Mining Director Mindlink
43854,Standup M-Set Advanced Small Ship Manufacturing Material Efficiency II
43855,Standup M-Set Advanced Small Ship Manufacturing Material Efficiency I
43856,Standup M-Set Advanced Small Ship Manufacturing Time Efficiency I
43857,Standup M-Set Advanced Small Ship Manufacturing Time Efficiency II
43858,Standup M-Set Advanced Medium Ship Manufacturing Material Efficiency I
43859,Standup M-Set Advanced Medium Ship Manufacturing Material Efficiency II
43860,Standup M-Set Advanced Medium Ship Manufacturing Time Efficiency I
43861,Standup M-Set Advanced Medium Ship Manufacturing Time Efficiency II
43862,Standup M-Set Advanced Large Ship Manufacturing Material Efficiency I
43863,Standup M-Set Advanced Large Ship Manufacturing Material Efficiency II
43864,Standup M-Set Advanced Large Ship Manufacturing Time Efficiency II
43865,Standup M-Set Advanced Large Ship Manufacturing Time Efficiency I
43866,Standup M-Set Advanced Component Manufacturing Material Efficiency II
43867,Standup M-Set Advanced Component Manufacturing Material Efficiency I
43868,Standup M-Set Advanced Component Manufacturing Time Efficiency II
43869,Standup M-Set Advanced Component Manufacturing Time Efficiency I
43870,Standup M-Set Basic Capital Component Manufacturing Material Efficiency I
43871,Standup M-Set Basic Capital Component Manufacturing Material Efficiency II
43872,Standup M-Set Basic Capital Component Manufacturing Time Efficiency I
43873,Standup M-Set Basic Capital Component Manufacturing Time Efficiency II
43874,Standup M-Set Structure Manufacturing Material Efficiency II
43875,Standup M-Set Structure Manufacturing Material Efficiency I
43876,Standup M-Set Structure Manufacturing Time Efficiency I
43877,Standup M-Set Structure Manufacturing Time Efficiency II
43878,Standup M-Set Invention Cost Optimization II
43879,Standup M-Set Invention Cost Optimization I
43880,Standup M-Set Invention Accelerator I
43881,Standup M-Set Invention Accelerator II
43882,Standup M-Set ME Research Accelerator II
43883,Standup M-Set ME Research Accelerator I
43884,Standup M-Set ME Research Cost Optimization II
43885,Standup M-Set ME Research Cost Optimization I
43886,Standup M-Set TE Research Cost Optimization II
43887,Standup M-Set TE Research Cost Optimization I
43888,Standup M-Set TE Research Accelerator II
43889,Standup M-Set TE Research Accelerator I
43894,Small Command Processor I
43896,Medium Command Processor I
43898,Large Command Processor I
43900,Capital Command Processor I
43919,Standup M-Set Basic Medium Ship Manufacturing Time Efficiency I
43920,Standup M-Set Equipment Manufacturing Material Efficiency I
43921,Standup M-Set Equipment Manufacturing Material Efficiency II
43930,Amarr Inception Package
43931,Caldari Inception Package
43932,Gallente Inception Package
43933,Minmatar Inception Package 
44067,Invulnerability Core Operation
44102,Defender Launcher I
44109,Display Launcher
44110,Yoiul Festival Firework
44111,Tahron's Custom Heat Sink
44112,Vadari's Custom Gyrostabilizer
44113,Kaatara's Custom Magnetic Field Stabilizer
44114,Torelle's Custom Magnetic Field Stabilizer
44204,300 Aurum Token
44205,Jezaja’s Giant Secure Container
44206,A Letter Of Complaint
44207,Kor-Azor Family Decree
44209,[CNS] Kiirasha Final Broadcast Fragment
44210,Scale Model Of [RFS] Mah’tu Rea
44211,Rejected Ship Replacement Program Request
44212,Upwell Consortium Propaganda Reel
44213,The Champion Ship
44214,CONCORD Speeding Ticket
44215,Kaalakiota Peaks Vodka
44216,Armor Plating From TES Seraph
44248,Enlistment (Amarr) for Naval Capsuleers
44249,Enlistment (Caldari) for Naval Capsuleers
44250,Enlistment (Gallente) for Naval Capsuleers
44251,Enlistment (Minmatar) for Naval Capsuleers
44260,Crown Imperial Firework
44261,Angels Arisen Firework
44262,Blood Dagger Firework
44263,Wheel of Prosperity Firework
44264,Pulsar Flare Firework
44265,Wings of Victory Firework
44266,Spacetime Singularity Firework
44267,Crimson Scythes Firework
44268,Four Freedoms Firework
44269,Naughty People Firework
44270,Flames of the Rebellion Firework
44271,Nation Uplifts Firework
44272,Fangs of the Serpent Firework
